PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2]
EXPORT_PRMP_ADP,2026-03-16T00:00:00,Groupe MH,MHRS,MRS2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3434.05,2026-03-12T00:00:00,P,1620,1,1731890,1731890,5563161,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1731890,3831271,M7EM,-0.00492999945524868,5535734.61930054,3803844.6193005396,MHRS AG,Hors mandat MHRS AG,0,3803844.6193005396,5535734.61930054,2026-03-13T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-16T00:00:00
EXPORT_PRMP_ADP,2026-03-16T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007475975,MH Lazard action euro LC,494.44,2026-03-12T00:00:00,P,114872.6982,1,20164514.04732495,20164514.04732495,56797656.9,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,20164514.04732495,36633142.85267505,M7EM,-0.00492999945524868,56517644.482423596,36353130.43509865,AUXIA AG,Hors mandat AUXIA AG,0,36353130.43509865,56517644.4824236,2026-03-13T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-16T00:00:00
EXPORT_PRMP_ADP,2026-03-16T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011441583,LBPAM ISR Opti Euro Equity MH,2462.84,2026-03-12T00:00:00,P,7888,1,8412826.24,8412826.24,19426881.92,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,8412826.24,11014055.680000002,M7EM,-0.00492999945524868,19331107.40271722,10918281.162717221,AUXIA AG,Hors mandat AUXIA AG,0,10918281.162717221,19331107.40271722,2026-03-13T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-16T00:00:00
EXPORT_PRMP_ADP,2026-03-16T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007021936,FEDERIS ISR FRANCE MH,457.37,2026-03-12T00:00:00,P,60537,1,11652333.39,11652333.39,27687807.69,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,11652333.39,16035474.3,M7EM,-0.00492999945524868,27551306.81317127,15898973.42317127,AUXIA AG,Hors mandat AUXIA AG,0,15898973.42317127,27551306.81317127,2026-03-13T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-16T00:00:00
EXPORT_PRMP_ADP,2026-03-16T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6417.98,2026-03-12T00:00:00,P,840,1,1476258,1476258,5391103.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1476258,3914845.2,M7EM,-0.00492999945524868,5364525.064160811,3888267.064160811,AUXIA AG,Hors mandat AUXIA AG,0,3888267.064160811,5364525.064160811,2026-03-13T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-16T00:00:00
EXPORT_PRMP_ADP,2026-03-16T00:00:00,Groupe MH,AUXIA,AUX2E,FR0000986531,SELECTION VALEURS MOYENNES,969.24,2026-03-12T00:00:00,P,22218,1,8865004.54,8865004.54,21534574.32,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8865004.54,12669569.780000001,M7EM,-0.00492999945524868,21428408.88033339,12563404.340333391,AUXIA AG,Hors mandat AUXIA AG,0,12563404.340333391,21428408.88033339,2026-03-13T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-16T00:00:00
EXPORT_PRMP_ADP,2026-03-16T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4427.66,2026-03-12T00:00:00,P,8994,1,20430170.310000002,20430170.310000002,39822374.04,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,20430170.310000002,19392203.729999997,,0,39822374.04,19392203.729999997,AUXIA AG,Hors mandat AUXIA AG,0,19392203.729999997,39822374.04,,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-16T00:00:00
EXPORT_PRMP_ADP,2026-03-16T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400CCX3,GEMEQUITY PART MH,146.65,2026-03-12T00:00:00,P,10886,1,1080979.8,1080979.8,1596431.9,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,1080979.8,515452.09999999986,MSDEEEMN,-0.00832415780701912,1583142.9489362405,502163.14893624047,AUXIA AG,Hors mandat AUXIA AG,0,502163.14893624047,1583142.9489362405,2026-03-13T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-16T00:00:00
EXPORT_PRMP_ADP,2026-03-16T00:00:00,Groupe MH,AUXIA,AUX2E,LU2541301847,EdRF EM Climate Bonds S EUR H,107.96,2026-03-12T00:00:00,P,35239,1,3518261.7600000007,3518261.7600000002,3804402.44,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,3518261.7600000002,286140.6799999997,,0,3804402.44,286140.6799999997,AUXIA AG,Hors mandat AUXIA AG,0,286140.6799999997,3804402.44,,PP_FAC_Taux,AUXIA HM ACT COTE,2026-03-16T00:00:00
EXPORT_PRMP_ADP,2026-03-16T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33490.45,2026-03-12T00:00:00,P,186,1,5000211.96,5000211.96,6229223.7,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,5000211.96,1229011.7400000002,HE00,-0.00256039327640726,6213274.4375212835,1213062.4775212836,AUXIA AG,Hors mandat AUXIA AG,0,1213062.4775212836,6213274.4375212835,2026-03-13T00:00:00,PP_FAC_Taux,AUXIA HM ACT COTE,2026-03-16T00:00:00
