PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name]
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0011758044,LBPAM PRO ALTO M,1137.66,2026-02-04T00:00:00,P,1153,1,1152877.74,1152877.74,1311721.98,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,1152877.74,158844.24,,0,1311721.98,158844.24,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,158844.24,1311721.98,,PP_FAC_Taux,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,995.81,2026-02-04T00:00:00,P,737,1,291444.63,291444.63,733911.97,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,442467.33999999997,M7EM,-0.00755780270711541,728365.2081263496,436920.5781263496,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,436920.5781263496,728365.2081263496,2026-02-05T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6584.83,2026-02-04T00:00:00,P,80,1,354119.48,354119.48,526786.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,354119.48,172666.92000000004,M7EM,-0.00755780270711541,522805.05232000846,168685.57232000848,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,168685.57232000848,522805.05232000846,2026-02-05T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007475975,MH Lazard action euro LC,520.91,2026-02-04T00:00:00,P,4450.778,1,1 058 205,1 058 205,2318454.77,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,1 058 205,12061.610399999656,M7EM,-0.00755780270711541,2300932.3462629695,-5460.813337030821,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,-5460.813337030821,2300932.3462629695,2026-02-05T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007074166,LBPAM ACTIONS VALUE EURO,3538.79,2026-02-04T00:00:00,P,360,1,482660.91000000003,482660.91000000003,1273964.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,482660.91000000003,791303.4899999999,M7EM,-0.00755780270711541,1264336.0284089113,781675.1184089113,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,781675.1184089113,1264336.0284089113,2026-02-05T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4163.76,2026-02-04T00:00:00,P,459,1,824285.82,824285.82,1911165.84,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,824285.82,1086880.02,M7EM,-0.00755780270711541,1896721.6256407017,1072435.8056407017,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,1072435.8056407017,1896721.6256407015,2026-02-05T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4344.09,2026-02-04T00:00:00,P,253,1,678111.4199999999,678111.4199999999,1099054.77,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,678111.4199999999,420943.3500000001,,0,1099054.77,420943.3500000001,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,420943.3500000001,1099054.77,,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33853.86,2026-02-04T00:00:00,P,10,1,302123.6,302123.6,338538.6,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,302123.6,36415,HE00,-9.59770463316838E-05,338506.1080651027,36382.50806510274,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,36382.50806510274,338506.1080651027,2026-02-05T00:00:00,PP_FAC_Taux,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022793,LBPAM ACTIONS EX-EURO-M,5407.54,2026-02-04T00:00:00,P,46,1,128144.68,128144.68,248746.84,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,128144.68,120602.16,,0,248746.84,120602.16,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,120602.16,248746.84,,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5503.73,2026-02-04T00:00:00,P,21,1,67940.23,67940.23,115578.33,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,67940.23,47638.100000000006,MSDEPN,-0.00485653181251115,115017.0201635181,47076.790163518104,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,47076.790163518104,115017.0201635181,2026-02-05T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007475975,MH Lazard action euro LC,520.91,2026-02-04T00:00:00,P,3835.246,1,684 647,684 647,1997817.99,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,684 647,10393.512799999677,M7EM,-0.00755780270711541,1982718.8757868542,-4705.601413146127,CAPREVAL AG,batch,0,-4705.601413146127,1982718.8757868542,2026-02-05T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU2541301847,EdRF EM Climate Bonds S EUR H,108.47,2026-02-04T00:00:00,P,1825,1,182208,182208,197957.75,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,182208,15749.75,,0,197957.75,15749.75,CAPREVAL AG,batch,0,15749.75,197957.75,,PP_FAC_Taux,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12598.08,2026-02-04T00:00:00,P,397,1,4136179.95,4136179.95,5001437.76,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,4136179.95,865257.8099999996,UCBIFX13,-0.00791305489887058,4961861.108431836,825681.1584318355,CAPREVAL AG,batch,0,825681.1584318355,4961861.108431836,2026-02-04T00:00:00,PP_FAC_Conv,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5503.73,2026-02-04T00:00:00,P,18,1,39697.200000000004,39697.200000000004,99067.14,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,39697.200000000004,59369.939999999995,MSDEPN,-0.00485653181251115,98586.0172830155,58888.8172830155,CAPREVAL AG,batch,0,58888.8172830155,98586.0172830155,2026-02-05T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007057674,FEDERIS ISR ACTIONS US MM,4344.09,2026-02-04T00:00:00,P,71,1,220418.58000000002,220418.58000000002,308430.39,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,220418.58000000002,88011.81,,0,308430.39,88011.81,CAPREVAL AG,batch,0,88011.81,308430.39,,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0000986531,SELECTION VALEURS MOYENNES,995.81,2026-02-04T00:00:00,P,1046,1,402464.80000000005,402464.8,1041617.26,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,402464.8,639152.46,M7EM,-0.00755780270711541,1033744.9222525939,631280.122252594,CAPREVAL AG,batch,0,631280.122252594,1033744.922252594,2026-02-05T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33853.86,2026-02-04T00:00:00,P,68,1,1990568.76,1990568.76,2302062.48,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1990568.76,311493.72,HE00,-9.59770463316838E-05,2301841.5348426984,311272.77484269836,CAPREVAL AG,batch,0,311272.77484269836,2301841.5348426984,2026-02-05T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0011441583,LBPAM ISR Opti Euro Equity MH,2525.99,2026-02-04T00:00:00,P,206,1,281586.38,281586.38,520353.94,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,281586.38,238767.56,M7EM,-0.00755780270711541,516421.20758360985,234834.82758360985,CAPREVAL AG,batch,0,234834.82758360985,516421.20758360985,2026-02-05T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4163.76,2026-02-04T00:00:00,P,592,1,1027753.98,1027753.98,2464945.92,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,1027753.98,1437191.94,M7EM,-0.00755780270711541,2446316.345052931,1418562.365052931,CAPREVAL AG,batch,0,1418562.365052931,2446316.345052931,2026-02-05T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,97.27,2026-02-04T00:00:00,P,6352,1,545827.36,545827.36,617859.04,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,545827.36,72031.68000000005,HE00,-9.59770463316838E-05,617799.7397142915,71972.37971429154,CAPREVAL AG,batch,0,71972.37971429154,617799.7397142915,2026-02-05T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0144746509,CANDRIAM BONDS EURO HIGH YIELD-IC,1607.3,2026-02-04T00:00:00,P,458,1,573608.36,573608.36,736143.4,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,4932779,PP_FAC_Taux_Corp_HY,573608.36,162535.04000000004,HE00,-9.59770463316838E-05,736072.7471307914,162464.38713079144,CAPREVAL AG,batch,0,162464.38713079144,736072.7471307914,2026-02-05T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9874.29,2026-02-04T00:00:00,P,305,1,1224422.17,1224422.17,3011658.45,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,1224422.17,1787236.2800000003,,0,3011658.45,1787236.2800000003,CAPREVAL AG,batch,0,1787236.2800000003,3011658.45,,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CMAV,CMA2C,FR0011034560,EDR FINANCIAL BDS S,1501.77,2026-02-04T00:00:00,P,3582,1,3500473.6799999997,3500473.68,5379340.14,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3500473.68,1878866.4599999995,LECPTREU,0.0010592194890407,5385038.041914466,1884564.3619144657,CMAV AG,Hors mandat CMAV AG,0,1884564.3619144657,5385038.041914466,2026-02-04T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CMAV,CMA2C,FR0007475975,MH Lazard action euro LC,520.91,2026-02-04T00:00:00,P,2793.574,1,525 483,525 483,1455200.63,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,525 483,7570.583199999761,M7EM,-0.00755780270711541,1444202.5107391898,-3427.536060810322,CMAV AG,Hors mandat CMAV AG,0,-3427.536060810322,1444202.5107391898,2026-02-05T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CMAV,CMA2C,FR0010135103,CARMIGNAC PATRIMOINE,798.65,2026-02-04T00:00:00,P,644,1,369620.1199999999,369620.1199999999,514330.6,PP,FC_Div,PP_FAC_DIV_Autres,FR44,1559507,PP_FAC_DIV_Autres,369620.1199999999,144710.4800000001,,0,514330.6,144710.4800000001,CMAV AG,Hors mandat CMAV AG,0,144710.4800000001,514330.6,,PP_FAC_DIV,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,995.81,2026-02-04T00:00:00,P,13420,1,4747876,4747876,13363770.200000001,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,8615894.200000001,M7EM,-0.00755780270711541,13262769.461405173,8514893.461405173,CMAV AG,Hors mandat CMAV AG,0,8514893.461405173,13262769.461405173,2026-02-05T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CMAV,CMA2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6584.83,2026-02-04T00:00:00,P,390,1,1005206,1005206,2568083.7,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1005206,1562877.7000000002,M7EM,-0.00755780270711541,2548674.6300600413,1543468.6300600413,CMAV AG,Hors mandat CMAV AG,0,1543468.6300600413,2548674.6300600413,2026-02-05T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CMAV,CMA2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3538.79,2026-02-04T00:00:00,P,430,1,659705,659705,1521679.7,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,659705,861974.7,M7EM,-0.00755780270711541,1510179.1450439775,850474.1450439775,CMAV AG,Hors mandat CMAV AG,0,850474.1450439775,1510179.1450439775,2026-02-05T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CMAV,CMA2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2224.15,2026-02-04T00:00:00,P,550,1,550383.4,550383.4,1223282.5,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,550383.4,672899.1,MSDEEEMN,-0.0160777255197489,1203614.8997318877,653231.4997318877,CMAV AG,Hors mandat CMAV AG,0,653231.4997318877,1203614.8997318877,2026-02-05T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CMAV,CMA2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33853.86,2026-02-04T00:00:00,P,177,1,4942262.46,4942262.46,5992133.22,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,4942262.46,1049870.7599999998,HE00,-9.59770463316838E-05,5991558.112752318,1049295.6527523184,CMAV AG,Hors mandat CMAV AG,0,1049295.6527523184,5991558.112752318,2026-02-05T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CMAV,CMA2C,FR0007012182,LBPAM ISR Actions Euromonde MH,9874.29,2026-02-04T00:00:00,P,2219,1,7331216.74,7331216.74,21911049.509999998,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,7331216.74,14579832.769999998,,0,21911049.509999998,14579832.769999998,CMAV AG,Hors mandat CMAV AG,0,14579832.769999998,21911049.509999998,,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CMAV,CMA2C,FR0011758044,LBPAM PRO ALTO M,1137.66,2026-02-04T00:00:00,P,13700,1,13507104,13507104,15585942,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,13507104,2078838,,0,15585942,2078838,CMAV AG,Hors mandat CMAV AG,0,2078838,15585942,,PP_FAC_Taux,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,CMAV,CMA2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3564.31,2026-02-04T00:00:00,P,180,1,319125.60000000003,319125.60000000003,641575.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,319125.60000000003,322450.2,M7EM,-0.00755780270711541,636726.8966819403,317601.29668194026,CMAV AG,Hors mandat CMAV AG,0,317601.29668194026,636726.8966819403,2026-02-05T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,EMUT,EMU2A,FR0013342326,Tocqueville US Equity SRI GP,247.2,2026-02-04T00:00:00,P,1724,1,387848.27999999997,387848.27999999997,426172.8,PP,FC_Act_US,,FR41,12234458,PP_FAC_Act_EUR_LC,387848.27999999997,38324.52000000002,,0,426172.8,38324.52000000002,EMUT AG,Hors mandat EMUT AG,0,38324.52000000002,426172.8,,PP_FAC_Act,EMUT HORS MDT COTE
EXPORT_PRMP_ADP,2026-02-06T00:00:00,Groupe MH,EMUT,EMU2A,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12212.36,2026-02-04T00:00:00,P,10,1,107779.40000000001,107779.40000000001,122123.6,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,107779.40000000001,14344.199999999997,UCBIFX13,-0.00791305489887058,121157.2292487523,13377.829248752285,EMUT AG,Hors mandat EMUT AG,0,13377.829248752285,121157.2292487523,2026-02-04T00:00:00,PP_FAC_Conv,EMUT HORS MDT COTE
