PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name]
EXPORT_PRMP_ADP,2026-02-03T00:00:00,Groupe MH,MHRS,MRS2C,FR0011034560,EDR FINANCIAL BDS S,1500.47,2026-01-30T00:00:00,P,2093,1,2332830.74,2332830.74,3140483.71,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,2332830.74,807652.9699999997,LECPTREU,-0.00021429352762603,3139810.724667332,806979.9846673319,MHRS AG,Hors mandat MHRS AG,0,806979.9846673319,3139810.724667332,2026-01-30T00:00:00,PP_FAC_Taux,MHRS HM ACTIFS COTE
EXPORT_PRMP_ADP,2026-02-03T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007475975,MH Lazard action euro LC,519.15,2026-01-30T00:00:00,P,114872.698,1,59527032.10360002,59527032.10360001,59636161.17,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,59527032.10360001,109129.06639999151,M7EM,0.0101377351981104,60240736.7801733,713704.6765732914,AUXIA AG,Hors mandat AUXIA AG,0,713704.6765732914,60240736.7801733,2026-02-02T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-03T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011441583,LBPAM ISR Opti Euro Equity MH,2518.92,2026-01-30T00:00:00,P,7888,1,8412826.24,8412826.24,19869240.96,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,8412826.24,11456414.72,M7EM,0.0101377351981104,20070670.06343993,11657843.823439931,AUXIA AG,Hors mandat AUXIA AG,0,11657843.823439931,20070670.06343993,2026-02-02T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-03T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007021936,FEDERIS ISR FRANCE MH,468.01,2026-01-30T00:00:00,P,60537,1,11652333.39,11652333.39,28331921.37,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,11652333.39,16679587.98,M7EM,0.0101377351981104,28619142.886502746,16966809.496502746,AUXIA AG,Hors mandat AUXIA AG,0,16966809.496502746,28619142.886502746,2026-02-02T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-03T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6638.44,2026-01-30T00:00:00,P,840,1,1476258,1476258,5576289.6,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1476258,4100031.5999999996,M7EM,0.0101377351981104,5632820.547352777,4156562.547352777,AUXIA AG,Hors mandat AUXIA AG,0,4156562.547352777,5632820.547352777,2026-02-02T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-03T00:00:00,Groupe MH,AUXIA,AUX2E,FR0000986531,SELECTION VALEURS MOYENNES,992.52,2026-01-30T00:00:00,P,22218,1,8865004.54,8865004.540000001,22051809.36,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8865004.540000001,13186804.819999998,M7EM,0.0101377351981104,22275364.763930894,13410360.223930893,AUXIA AG,Hors mandat AUXIA AG,0,13410360.223930893,22275364.763930894,2026-02-02T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-03T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4392.06,2026-01-30T00:00:00,P,8994,1,20430170.310000002,20430170.310000002,39502187.64,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,20430170.310000002,19072017.33,,0,39502187.64,19072017.33,AUXIA AG,Hors mandat AUXIA AG,0,19072017.33,39502187.64,,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-03T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400CCX3,GEMEQUITY PART MH,148.05,2026-01-30T00:00:00,P,10886,1,1080979.8,1080979.8,1611672.3,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,1080979.8,530692.5,MSDEEEMN,-0.0136284803955814,1589707.6556553484,508727.8556553484,AUXIA AG,Hors mandat AUXIA AG,0,508727.8556553484,1589707.6556553484,2026-02-02T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-03T00:00:00,Groupe MH,AUXIA,AUX2E,LU2541301847,EdRF EM Climate Bonds S EUR H,108.45,2026-01-30T00:00:00,P,35239,1,3518261.7600000007,3518261.7600000002,3821669.55,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,3518261.7600000002,303407.7899999996,,0,3821669.55,303407.7899999996,AUXIA AG,Hors mandat AUXIA AG,0,303407.7899999996,3821669.55,,PP_FAC_Taux,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-03T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33791.83,2026-01-30T00:00:00,P,186,1,5000211.96,5000211.96,6285280.38,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,5000211.96,1285068.42,HE00,-0.000321140935354463,6283261.919179801,1283049.959179801,AUXIA AG,Hors mandat AUXIA AG,0,1283049.959179801,6283261.919179801,2026-02-02T00:00:00,PP_FAC_Taux,AUXIA HM ACT COTE
