PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2]
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0011441583,LBPAM ISR Opti Euro Equity MH,2590.19,2026-02-24T00:00:00,P,18900,1,20728005,20728005.000000004,48954591,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,20728005.000000004,28226585.999999996,M7EM,0.00831360032945542,49361579.903865956,28633574.903865952,MHRS AG,Hors mandat MHRS AG,0,28633574.903865952,49361579.903865956,2026-02-25T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011441583,LBPAM ISR Opti Euro Equity MH,2590.19,2026-02-24T00:00:00,P,7888,1,8412826.24,8412826.24,20431418.720000003,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,8412826.24,12018592.480000002,M7EM,0.00831360032945542,20601277.36940184,12188451.129401838,AUXIA AG,Hors mandat AUXIA AG,0,12188451.129401838,20601277.36940184,2026-02-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007021936,FEDERIS ISR FRANCE MH,487.98,2026-02-24T00:00:00,P,60537,1,11652333.39,11652333.39,29540845.259999998,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,11652333.39,17888511.869999997,M7EM,0.00831360032945542,29786436.04088593,18134102.65088593,AUXIA AG,Hors mandat AUXIA AG,0,18134102.65088593,29786436.04088593,2026-02-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6832.54,2026-02-24T00:00:00,P,840,1,1476258,1476258,5739333.6,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1476258,4263075.6,M7EM,0.00831360032945542,5787048.1257078145,4310790.1257078145,AUXIA AG,Hors mandat AUXIA AG,0,4310790.1257078145,5787048.1257078145,2026-02-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0000986531,SELECTION VALEURS MOYENNES,1019.2,2026-02-24T00:00:00,P,22218,1,8865004.54,8865004.54,22644585.6,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8865004.54,13779581.060000002,M7EM,0.00831360032945542,22832843.634304546,13967839.094304547,AUXIA AG,Hors mandat AUXIA AG,0,13967839.094304547,22832843.634304546,2026-02-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4431.53,2026-02-24T00:00:00,P,8994,1,20430170.310000002,20430170.310000002,39857180.82,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,20430170.310000002,19427010.509999998,,0,39857180.82,19427010.509999998,AUXIA AG,Hors mandat AUXIA AG,0,19427010.509999998,39857180.82,,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400CCX3,GEMEQUITY PART MH,155.38,2026-02-24T00:00:00,P,10886,1,1080979.8,1080979.8,1691466.68,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,1080979.8,610486.8799999999,MSDEEEMN,0.0120189117930435,1711796.2688277923,630816.4688277922,AUXIA AG,Hors mandat AUXIA AG,0,630816.4688277922,1711796.2688277923,2026-02-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA,AUX2E,LU2541301847,EdRF EM Climate Bonds S EUR H,109.06,2026-02-24T00:00:00,P,35239,1,3518261.7600000007,3518261.7600000002,3843165.34,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,3518261.7600000002,324903.5799999996,,0,3843165.34,324903.5799999996,AUXIA AG,Hors mandat AUXIA AG,0,324903.5799999996,3843165.34,,PP_FAC_Taux,AUXIA HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33990.3,2026-02-24T00:00:00,P,186,1,5000211.96,5000211.96,6322195.8,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,5000211.96,1321983.8399999999,HE00,0.000284909623137686,6323997.05442278,1323785.09442278,AUXIA AG,Hors mandat AUXIA AG,0,1323785.09442278,6323997.05442278,2026-02-25T00:00:00,PP_FAC_Taux,AUXIA HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0011758044,LBPAM PRO ALTO M,1141.65,2026-02-24T00:00:00,P,1153,1,1152877.74,1152877.74,1316322.45,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,1152877.74,163444.70999999996,,0,1316322.45,163444.70999999996,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,163444.70999999996,1316322.45,,PP_FAC_Taux,AUXIA ASS HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,1019.2,2026-02-24T00:00:00,P,737,1,291444.63,291444.63,751150.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,459705.77,M7EM,0.00831360032945542,757395.1642129107,465950.5342129107,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,465950.5342129107,757395.1642129107,2026-02-25T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6832.54,2026-02-24T00:00:00,P,80,1,354119.48,354119.48,546603.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,354119.48,192483.71999999997,M7EM,0.00831360032945542,551147.4405436014,197027.96054360142,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,197027.96054360142,551147.4405436014,2026-02-25T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007074166,LBPAM ACTIONS VALUE EURO,3544.8,2026-02-24T00:00:00,P,360,1,482660.91000000003,482660.91000000003,1276128,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,482660.91000000003,793467.09,M7EM,0.00831360032945542,1286737.2181612274,804076.3081612274,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,804076.3081612274,1286737.2181612274,2026-02-25T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4264.09,2026-02-24T00:00:00,P,459,1,824285.82,824285.82,1957217.31,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,824285.82,1132931.4900000002,M7EM,0.00831360032945542,1973488.832473232,1149203.012473232,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,1149203.012473232,1973488.832473232,2026-02-25T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-02-26T00:00:00
EXPORT_PRMP_ADP,2026-02-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4431.53,2026-02-24T00:00:00,P,253,1,678111.4199999999,678111.4199999999,1121177.09,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,678111.4199999999,443065.67000000016,,0,1121177.09,443065.67000000016,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,443065.67000000016,1121177.09,,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-02-26T00:00:00
