PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2]
EXPORT_PRMP_ADP,2026-03-04T00:00:00,Groupe MH,MHRS,MRS2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3617.8,2026-03-02T00:00:00,P,1620,1,1731890,1731890,5860836,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1731890,4128946,M7EM,-0.0350404312668463,5655469.778975742,3923579.778975742,MHRS AG,Hors mandat MHRS AG,0,3923579.778975742,5655469.778975742,2026-03-03T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-04T00:00:00
EXPORT_PRMP_ADP,2026-03-04T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007475975,MH Lazard action euro LC,515.33,2026-03-02T00:00:00,P,114872.6982,1,59527032.10360002,59527032.10360001,59197347.56,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,59527032.10360001,-329684.5436000079,M7EM,-0.0350404312668463,57123046.97164421,-2403985.1319558024,AUXIA AG,Hors mandat AUXIA AG,0,-2403985.1319558024,57123046.97164421,2026-03-03T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-04T00:00:00
EXPORT_PRMP_ADP,2026-03-04T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011441583,LBPAM ISR Opti Euro Equity MH,2549.55,2026-03-02T00:00:00,P,7888,1,8412826.24,8412826.24,20110850.400000002,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,8412826.24,11698024.160000002,M7EM,-0.0350404312668463,19406157.528840974,10993331.288840974,AUXIA AG,Hors mandat AUXIA AG,0,10993331.288840974,19406157.528840974,2026-03-03T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-04T00:00:00
EXPORT_PRMP_ADP,2026-03-04T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007021936,FEDERIS ISR FRANCE MH,480.1,2026-03-02T00:00:00,P,60537,1,11652333.39,11652333.39,29063813.7,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,11652333.39,17411480.31,M7EM,-0.0350404312668463,28045405.133692723,16393071.743692722,AUXIA AG,Hors mandat AUXIA AG,0,16393071.743692722,28045405.133692723,2026-03-03T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-04T00:00:00
EXPORT_PRMP_ADP,2026-03-04T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6679.87,2026-03-02T00:00:00,P,840,1,1476258,1476258,5611090.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1476258,4134832.8,M7EM,-0.0350404312668463,5414475.758490566,3938217.758490566,AUXIA AG,Hors mandat AUXIA AG,0,3938217.758490566,5414475.758490566,2026-03-03T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-04T00:00:00
EXPORT_PRMP_ADP,2026-03-04T00:00:00,Groupe MH,AUXIA,AUX2E,FR0000986531,SELECTION VALEURS MOYENNES,1017.87,2026-03-02T00:00:00,P,22218,1,8865004.54,8865004.54,22615035.66,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8865004.54,13750031.120000001,M7EM,-0.0350404312668463,21822595.057358492,12957590.517358493,AUXIA AG,Hors mandat AUXIA AG,0,12957590.517358493,21822595.057358492,2026-03-03T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-04T00:00:00
EXPORT_PRMP_ADP,2026-03-04T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4487.14,2026-03-02T00:00:00,P,8994,1,20430170.310000002,20430170.310000002,40357337.160000004,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,20430170.310000002,19927166.85,,0,40357337.160000004,19927166.85,AUXIA AG,Hors mandat AUXIA AG,0,19927166.85,40357337.160000004,,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-04T00:00:00
EXPORT_PRMP_ADP,2026-03-04T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400CCX3,GEMEQUITY PART MH,155.55,2026-03-02T00:00:00,P,10886,1,1080979.8,1080979.8,1693317.3,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,1080979.8,612337.5,MSDEEEMN,-0.0277843970979625,1646269.4997239502,565289.6997239501,AUXIA AG,Hors mandat AUXIA AG,0,565289.6997239501,1646269.4997239502,2026-03-03T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-04T00:00:00
EXPORT_PRMP_ADP,2026-03-04T00:00:00,Groupe MH,AUXIA,AUX2E,LU2541301847,EdRF EM Climate Bonds S EUR H,108.97,2026-03-02T00:00:00,P,35239,1,3518261.7600000007,3518261.7600000002,3839993.83,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,3518261.7600000002,321732.06999999983,,0,3839993.83,321732.06999999983,AUXIA AG,Hors mandat AUXIA AG,0,321732.06999999983,3839993.83,,PP_FAC_Taux,AUXIA HM ACT COTE,2026-03-04T00:00:00
EXPORT_PRMP_ADP,2026-03-04T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33918.42,2026-03-02T00:00:00,P,186,1,5000211.96,5000211.96,6308826.12,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,5000211.96,1308614.1600000001,HE00,-0.00397901468162832,6283723.2082446795,1283511.2482446795,AUXIA AG,Hors mandat AUXIA AG,0,1283511.2482446795,6283723.2082446795,2026-03-03T00:00:00,PP_FAC_Taux,AUXIA HM ACT COTE,2026-03-04T00:00:00
