PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,EMUT,EMU2A,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3380.83,2025-12-29T00:00:00,P,23,1,,,77759.09,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,77759.09,0,0,77759.09,0,EMUT AG,Hors mandat EMUT AG,0,0,77759.09,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,EMUT,EMU2A,FR0000986531,SELECTION VALEURS MOYENNES,932.97,2025-12-29T00:00:00,P,119,1,102688.67,102688.67,111023.43,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,102688.67,8334.759999999995,0,111023.43,8334.759999999995,EMUT AG,Hors mandat EMUT AG,0,8334.759999999995,111023.43,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,INPR,INP2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3410.48,2025-12-29T00:00:00,P,3900,1,5566093.5,5566093.5,13300872,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,5566093.5,7734778.5,0,13300872,7734778.5,INPR AG,Hors mandat INPR AG,0,7734778.5,13300872,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,INPR,INP2C,FR0000986531,SELECTION VALEURS MOYENNES,948.94,2025-12-29T00:00:00,P,9833,1,4420615.980000001,4420615.98,9330927.02,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4420615.98,4910311.039999999,0,9330927.02,4910311.039999999,INPR AG,Hors mandat INPR AG,0,4910311.039999999,9330927.02,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MHP,MHP1R,FR0000986531,SELECTION VALEURS MOYENNES,948.94,2025-12-29T00:00:00,P,5400,1,2432947.11,2432947.11,5124276,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2691328.89,0,5124276,2691328.89,MHP PERE,Mandats LBPAM MHP PERE,0,2691328.89,5124276,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1332.38,2025-12-29T00:00:00,P,2489,1000,2528326.1999999997,2528326.1999999997,3316293.82,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,2528326.1999999997,787967.6200000001,0.004098840613655,3329886.779796229,801560.5797962295,AUXIA AG,Hors mandat AUXIA AG,0,801560.5797962295,3329886.779796229,PP_FAC_Act,AUXIA HM ACT COTE,M7EUM,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1254.93,2025-12-29T00:00:00,P,2100,1000,2320038,2320038,2635353,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,2320038,315315,0.00164947865541349,2639699.95852298,319661.9585229801,CMAV AG,Hors mandat CMAV AG,0,319661.9585229801,2639699.95852298,PP_FAC_Act,CMAV HM ACT COTE,MSDEPN,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1525.44,2025-12-29T00:00:00,P,3113,1000,3394775.8999999994,3394775.9,4748694.72,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,3394775.9,1353918.8199999998,0,4748694.72,1353918.8199999998,CMAV AG,Hors mandat CMAV AG,0,1353918.8199999998,4748694.72,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1525.44,2025-12-29T00:00:00,P,80245,1000,111914639.50999998,111914639.50999998,122408932.8,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,111914639.50999998,10494293.290000021,0,122408932.8,10494293.290000021,MHP AG,Hors mandat MHP AG,0,10494293.290000021,122408932.8,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,AUXIA,AUX2E,LU1105449521,AWF GL CNVRTBLS I EUR PF C,142.22,2025-12-30T00:00:00,P,28884,1,3747410.16,3747410.16,4107882.48,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,7240282,PP_FAC_Conv_Global,3747410.16,360472.31999999983,-0.00233881924022771,4098274.8854191815,350864.7254191814,AUXIA AG,Hors mandat AUXIA AG,0,350864.7254191814,4098274.8854191815,PP_FAC_Conv,AUXIA HM ACT COTE,UCBIFX13,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,AUXIA,AUX2E,LU0396332305,UBS CONVERT GLOBAL-IA3A,262.62,2025-12-29T00:00:00,P,23944,1,5551416.399999999,5551416.399999999,6288173.28,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,5338906,PP_FAC_Conv_Global,5551416.399999999,736756.8800000008,-0.00233881924022771,6273466.37934685,722049.9793468509,AUXIA AG,Hors mandat AUXIA AG,0,722049.9793468509,6273466.37934685,PP_FAC_Conv,AUXIA HM ACT COTE,UCBIFX13,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400CCX3,GEMEQUITY PART MH,136.02,2025-12-29T00:00:00,P,10886,1,1080979.8,1080979.8,1480713.72,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,1080979.8,399733.9199999999,0.00412781926436307,1486825.8386184226,405846.0386184226,AUXIA AG,Hors mandat AUXIA AG,0,405846.0386184226,1486825.8386184226,PP_FAC_Act,AUXIA HM ACT COTE,MSDEEEMN,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1254.93,2025-12-29T00:00:00,P,25000,1000,25000000,25000000,31373250,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,25000000,6373250,0.00164947865541349,31424999.50622595,6424999.506225951,MHP AG,Hors mandat MHP AG,0,6424999.506225951,31424999.50622595,PP_FAC_Act,MHP HM ACT COTE,MSDEPN,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1332.38,2025-12-29T00:00:00,P,27715,1000,28086023.700000003,28086023.700000003,36926911.699999996,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,28086023.700000003,8840887.999999993,0.004098840613655,37078269.22541281,8992245.525412805,MHP AG,Hors mandat MHP AG,0,8992245.525412805,37078269.22541281,PP_FAC_Act,MHP HM ACT COTE,M7EUM,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,CMAV,CMA2C,LU0396332305,UBS CONVERT GLOBAL-IA3A,262.62,2025-12-29T00:00:00,P,8018,1,1253614.3,1253614.3,2105687.16,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,5338906,PP_FAC_Conv_Global,1253614.3,852072.8600000001,-0.00233881924022771,2100762.338356292,847148.0383562918,CMAV AG,Hors mandat CMAV AG,0,847148.0383562918,2100762.338356292,PP_FAC_Conv,CMAV HM ACT COTE,UCBIFX13,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MHP,MHP2C,LU1787469441,Ostrum Europe MinVol SIA EUR,143.92,2025-12-29T00:00:00,P,10020,1,1002801.6,1002801.6,1442078.4,PP,FC_Act_Mixte,PP_FAC_Act_Global,LU41,7185089,PP_FAC_Act_Global,1002801.6,439276.79999999993,0.00339659565532367,1446976.557228076,444174.95722807606,MHP AG,Hors mandat MHP AG,0,444174.95722807606,1446976.557228076,PP_FAC_Act,MHP HM ACT COTE,ActionMixte,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MHP,MHP2C,LU0104884605,PICTET WATER-I,624.39,2025-12-30T00:00:00,P,33430,1,18738199.8,18738199.8,20873357.700000003,PP,FC_Act_EUR,PP_FAC_Act_Global,LU44,1167622,PP_FAC_Act_Global,18738199.8,2135157.9000000022,0.00339659565532367,20944256.05607584,2206056.2560758404,MHP AG,Hors mandat MHP AG,0,2206056.2560758404,20944256.05607584,PP_FAC_Act,MHP HM ACT COTE,ActionMixte,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MHP,MHP2C,FR001400CCX3,GEMEQUITY PART MH,136.02,2025-12-29T00:00:00,P,769495,1,87519555.7,87519555.7,104666709.9,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,87519555.7,17147154.200000003,0.00412781926436307,105098755.16146272,17579199.46146272,MHP AG,Hors mandat MHP AG,0,17579199.46146272,105098755.16146272,PP_FAC_Act,MHP HM ACT COTE,MSDEEEMN,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,LU1105449521,AWF GL CNVRTBLS I EUR PF C,142.22,2025-12-30T00:00:00,P,15124,1,1962187.7600000002,1962187.7600000002,2150935.28,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,7240282,PP_FAC_Conv_Global,1962187.7600000002,188747.51999999955,-0.00233881924022771,2145904.631182651,183716.8711826508,MMH AG,Hors mandat MUTUELLE MH AG,0,183716.8711826508,2145904.631182651,PP_FAC_Conv,MHM HM ACTIFS COTE,UCBIFX13,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,CMAV,CMA2C,FR0011034560,EDR FINANCIAL BDS S,1485.75,2025-12-29T00:00:00,P,3582,1,3500473.6799999997,3500473.68,5321956.5,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3500473.68,1821482.8199999998,0.000325990897722867,5323691.409377078,1823217.7293770774,CMAV AG,Hors mandat CMAV AG,0,1823217.7293770774,5323691.409377078,PP_FAC_Taux,CMAV HM ACT COTE,HE00,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,INPR,INP2C,FR0010590950,OBJECTIF CREDIT FI-C,19919.15,2025-12-29T00:00:00,P,26,1,364847.86,364847.86,517897.9,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,364847.86,153050.04000000004,0.000325990897722867,518066.7300013498,153218.87000134983,INPR AG,Hors mandat INPR AG,0,153218.87000134983,518066.7300013498,PP_FAC_Taux,INPR HM ACT COTE,HE00,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,INPR,INP2C,FR0011034560,EDR FINANCIAL BDS S,1485.75,2025-12-29T00:00:00,P,326,1,355737.72000000003,355737.72000000003,484354.5,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,355737.72000000003,128616.77999999997,0.000325990897722867,484512.39515827113,128774.6751582711,INPR AG,Hors mandat INPR AG,0,128774.6751582711,484512.39515827113,PP_FAC_Taux,INPR HM ACT COTE,HE00,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MHP,MHP2C,FR0010590950,OBJECTIF CREDIT FI-C,19919.15,2025-12-29T00:00:00,P,2568,1,48047074.559999995,48047074.559999995,51152377.199999996,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,48047074.559999995,3105302.6400000006,0.000325990897722867,51169052.40936408,3121977.849364087,MHP AG,Hors mandat MHP AG,0,3121977.849364087,51169052.40936408,PP_FAC_Taux,MHP HM ACT COTE,HE00,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011034560,EDR FINANCIAL BDS S,1485.75,2025-12-29T00:00:00,P,1184,1,1192613.92,1192613.92,1759128,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,1192613.92,566514.0800000001,0.000325990897722867,1759701.4597159296,567087.5397159297,MMH AG,Hors mandat MUTUELLE MH AG,0,567087.5397159297,1759701.4597159296,PP_FAC_Taux,MHM HM ACTIFS COTE,HE00,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0010590950,OBJECTIF CREDIT FI-C,19919.15,2025-12-29T00:00:00,P,92,1,1179349.56,1179349.56,1832561.8,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,1179349.56,653212.24,0.000325990897722867,1833159.1984663147,653809.6384663146,MMH AG,Hors mandat MUTUELLE MH AG,0,653809.6384663146,1833159.1984663147,PP_FAC_Taux,MHM HM ACTIFS COTE,HE00,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MHRS,MRS2C,FR0011034560,EDR FINANCIAL BDS S,1485.75,2025-12-29T00:00:00,P,2093,1,2332830.74,2332830.74,3109674.75,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,2332830.74,776844.0099999998,0.000325990897722867,3110688.475663379,777857.7356633786,MHRS AG,Hors mandat MHRS AG,0,777857.7356633786,3110688.475663379,PP_FAC_Taux,MHRS HM ACTIFS COTE,HE00,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MHRS,MRS2C,FR0010590950,OBJECTIF CREDIT FI-C,19919.15,2025-12-29T00:00:00,P,170,1,2211485.6,2211485.6,3386255.5,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,2211485.6,1174769.9,0.000325990897722867,3387359.3884703643,1175873.7884703642,MHRS AG,Hors mandat MHRS AG,0,1175873.7884703642,3387359.3884703643,PP_FAC_Taux,MHRS HM ACTIFS COTE,HE00,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,QUATREM,QUA2A,FR0011034560,EDR FINANCIAL BDS S,1485.75,2025-12-29T00:00:00,P,10494.819,1,10410497.400865804,10410497.400865804,15592677.33,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,10410497.400865804,5182179.929134196,0.000325990897722867,15597760.40088071,5187263.000014905,QUATREM AG,Hors mandat QUATREM AG,0,5187263.000014905,15597760.40088071,PP_FAC_Taux,QUATREM HM ACT COTE,HE00,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,QUATREM,QUA2A,FR0010590950,OBJECTIF CREDIT FI-C,19919.15,2025-12-29T00:00:00,P,468.382,1,6110803.439816754,6110803.439816754,9329771.32,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,6110803.439816754,3218967.880183246,0.000325990897722867,9332812.740528157,3222009.3007114027,QUATREM AG,Hors mandat QUATREM AG,0,3222009.3007114027,9332812.740528157,PP_FAC_Taux,QUATREM HM ACT COTE,HE00,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400CCX3,GEMEQUITY PART MH,136.02,2025-12-29T00:00:00,P,27856,1,2973227.24,2973227.24,3788973.12,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,2973227.24,815745.8799999999,0.00412781926436307,3804613.31623689,831386.0762368897,MMH AG,Hors mandat MUTUELLE MH AG,0,831386.0762368897,3804613.31623689,PP_FAC_Act,MHM HM ACTIFS COTE,MSDEEEMN,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MHRS,MRS2C,LU1105449521,AWF GL CNVRTBLS I EUR PF C,142.22,2025-12-30T00:00:00,P,11392,1,,,1620170.24,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,7240282,PP_FAC_Conv_Global,1620170.24,0,-0.00233881924022771,1616380.9546702437,-3789.285329756327,MHRS AG,Hors mandat MHRS AG,0,-3789.285329756327,1616380.9546702437,PP_FAC_Conv,MHRS HM ACTIFS COTE,UCBIFX13,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400CCX3,GEMEQUITY PART MH,136.02,2025-12-29T00:00:00,P,326337,1,34458500.61,34458500.61,44388358.739999995,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,34458500.61,9929858.129999995,0.00412781926436307,44571585.86232042,10113085.252320424,QUATREM AG,Hors mandat QUATREM AG,0,10113085.252320424,44571585.86232042,PP_FAC_Act,QUATREM HM ACT COTE,MSDEEEMN,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1525.44,2025-12-29T00:00:00,P,410,1000,603294.5,603294.5,625430.4,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,603294.5,22135.900000000023,0,625430.4,22135.900000000023,MMH AG,Hors mandat MUTUELLE MH AG,0,22135.900000000023,625430.4,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1254.93,2025-12-29T00:00:00,P,1778,1000,1736163.6600000001,1736163.6600000001,2231265.54,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,1736163.6600000001,495101.8799999999,0.00164947865541349,2234945.9648827896,498782.3048827895,MMH AG,Hors mandat MUTUELLE MH AG,0,498782.3048827895,2234945.9648827896,PP_FAC_Act,MHM HM ACTIFS COTE,MSDEPN,2025-12-29T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1332.38,2025-12-29T00:00:00,P,2415,1000,2810464.7600000002,2810464.7600000002,3217697.7,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,2810464.7600000002,407232.93999999994,0.004098840613655,3230886.5300152246,420421.77001522435,MMH AG,Hors mandat MUTUELLE MH AG,0,420421.77001522435,3230886.5300152246,PP_FAC_Act,MHM HM ACTIFS COTE,M7EUM,2025-12-30T00:00:00
EXPORT_PRMP_ADP,2025-12-31T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1332.38,2025-12-29T00:00:00,P,14780,1000,14855524,14855524,19692576.4,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,14855524,4837052.3999999985,0.004098840613655,19773293.131935824,4917769.131935824,QUATREM AG,Hors mandat QUATREM AG,0,4917769.131935824,19773293.131935824,PP_FAC_Act,QUATREM HM ACT COTE,M7EUM,2025-12-30T00:00:00
