PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2026-01-02T00:00:00,Groupe MH,MHRS,MRS2C,FR0011441583,LBPAM ISR Opti Euro Equity MH,2472.72,2025-12-30T00:00:00,P,18900,1,20728005,20728005.000000004,46734408,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,20728005.000000004,26006402.999999996,0,46734408,26006402.999999996,MHRS AG,Hors mandat MHRS AG,0,26006402.999999996,46734408,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-02T00:00:00,Groupe MH,CMAV,CMA2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3434.2,2025-12-30T00:00:00,P,180,1,319125.60000000003,319125.60000000003,618156,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,319125.60000000003,299030.39999999997,0,618156,299030.39999999997,CMAV AG,Hors mandat CMAV AG,0,299030.39999999997,618156,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-02T00:00:00,Groupe MH,EMUT,EMU2A,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3380.83,2025-12-30T00:00:00,P,23,1,,,77759.09,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,77759.09,0,0,77759.09,0,EMUT AG,Hors mandat EMUT AG,0,0,77759.09,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-02T00:00:00,Groupe MH,EMUT,EMU2A,FR0000986531,SELECTION VALEURS MOYENNES,932.97,2025-12-30T00:00:00,P,119,1,102688.67,102688.67,111023.43,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,102688.67,8334.759999999995,0,111023.43,8334.759999999995,EMUT AG,Hors mandat EMUT AG,0,8334.759999999995,111023.43,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-02T00:00:00,Groupe MH,INPR,INP2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3434.2,2025-12-30T00:00:00,P,3900,1,5566093.5,5566093.5,13393380,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,5566093.5,7827286.5,0,13393380,7827286.5,INPR AG,Hors mandat INPR AG,0,7827286.5,13393380,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-02T00:00:00,Groupe MH,INPR,INP2C,FR0000986531,SELECTION VALEURS MOYENNES,953.64,2025-12-30T00:00:00,P,9833,1,4420615.980000001,4420615.98,9377142.12,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4420615.98,4956526.139999999,0,9377142.12,4956526.139999999,INPR AG,Hors mandat INPR AG,0,4956526.139999999,9377142.12,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-02T00:00:00,Groupe MH,MHP,MHP1R,FR0000986531,SELECTION VALEURS MOYENNES,953.64,2025-12-30T00:00:00,P,5400,1,2432947.11,2432947.11,5149656,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2716708.89,0,5149656,2716708.89,MHP PERE,Mandats LBPAM MHP PERE,0,2716708.89,5149656,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-02T00:00:00,Groupe MH,AUXIA,AUX2E,IE00B4WXJJ64,ISHARES CORE EUR GVT (GER),110.71,2025-12-30T00:00:00,P,150000,1,,,16606500,PP,FC_Taux_Souv,PP_FAC_Taux_Gov,GB42,5030921,PP_FAC_Taux_Gov,16606500,0,0,16606500,0,AUXIA AG,Hors mandat AUXIA AG,0,0,16606500,PP_FAC_Taux,AUXIA HM ACT COTE,LEATTREU,2025-12-31T00:00:00
EXPORT_PRMP_ADP,2026-01-02T00:00:00,Groupe MH,MHP,MHP2B,FR0012599645,GROUPAMA ULTRA SHT TERM BD IC,11072.42,2025-12-30T00:00:00,P,455.11,1,,,5039169.07,PP,FC_Taux_Autre,PP_FAC_Taux_Autre,FR43,5370699,PP_FAC_Taux_Autre,5039169.07,0,0,5039169.07,0,MHP AG,Hors mandat MHP AG,0,0,5039169.07,PP_FAC_Taux,MHP HM ACT NC,LECPTREU,2025-12-31T00:00:00
EXPORT_PRMP_ADP,2026-01-02T00:00:00,Groupe MH,MHP,MHP2C,LU2066074910,BDLCM Funds BDL Transition E Acc,157.35,2025-12-30T00:00:00,P,72100,1,9938985,9938985,11344935,PP,FC_Act_exEUR,PP_FAC_Taux_Gov,LU41,11008390,PP_FAC_Taux_Gov,9938985,1405950,0,11344935,1405950,MHP AG,Hors mandat MHP AG,0,1405950,11344935,PP_FAC_Taux,MHP HM ACT COTE,LEATTREU,2025-12-31T00:00:00
