PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,INPR,INP2C,FR0007021936,FEDERIS ISR FRANCE MH,480.02,2026-01-15T00:00:00,P,11000,1,5280220,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,5280220,0,0,5280220,0,INPR AG,Hors mandat INPR AG,0,0,5280220,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,INPR,INP2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3546.97,2026-01-15T00:00:00,P,3900,1,13833183,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,13833183,0,0,13833183,0,INPR AG,Hors mandat INPR AG,0,0,13833183,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,INPR,INP2C,FR0007045950,FEDERIS ISR EURO M,2489.71,2026-01-15T00:00:00,P,15000,1,37345650,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,37345650,0,0,37345650,0,INPR AG,Hors mandat INPR AG,0,0,37345650,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,INPR,INP2C,FR0000986531,SELECTION VALEURS MOYENNES,1006.15,2026-01-15T00:00:00,P,9833,1,9893472.95,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,9893472.95,0,0,9893472.95,0,INPR AG,Hors mandat INPR AG,0,0,9893472.95,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,INPR,INP2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6816.36,2026-01-15T00:00:00,P,940,1,6407378.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,6407378.4,0,0,6407378.4,0,INPR AG,Hors mandat INPR AG,0,0,6407378.4,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,INPR,INP2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1515.44,2026-01-15T00:00:00,P,4140,1000,6273921.6,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,6273921.6,0,0,6273921.6,0,INPR AG,Hors mandat INPR AG,0,0,6273921.6,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,INPR,INP2C,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4158.62,2026-01-15T00:00:00,P,8401,1,34936566.62,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,34936566.62,0,0,34936566.62,0,INPR AG,Hors mandat INPR AG,0,0,34936566.62,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP1R,FR0011441583,LBPAM ISR Opti Euro Equity MH,2556.27,2026-01-15T00:00:00,P,1546,1,3951993.42,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,3951993.42,0,0,3951993.42,0,MHP PERE,Mandats LBPAM MHP PERE,0,0,3951993.42,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP1R,FR0007057674,FEDERIS ISR ACTIONS US MM,4487.68,2026-01-15T00:00:00,P,664,1,2979819.52,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,2979819.52,0,0,2979819.52,0,MHP PERE,Mandats LBPAM MHP PERE,0,0,2979819.52,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP1R,FR0010831693,Ostrum SRI Cash Plus I C EUR,111196.26,2026-01-18T00:00:00,P,52,1,5782205.52,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,5782205.52,0,0,5782205.52,0,MHP PERE,Mandats LBPAM MHP PERE,0,0,5782205.52,PP_Mon_Fonds,MHP PERE HM ACT COTE,Monetaire,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP1R,FR0000986531,SELECTION VALEURS MOYENNES,1006.15,2026-01-15T00:00:00,P,5400,1,5433210,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,5433210,0,0,5433210,0,MHP PERE,Mandats LBPAM MHP PERE,0,0,5433210,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP1R,FR0007045950,FEDERIS ISR EURO M,2489.71,2026-01-15T00:00:00,P,6659,1,16578978.89,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,16578978.89,0,0,16578978.89,0,MHP PERE,Mandats LBPAM MHP PERE,0,0,16578978.89,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP1R,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6816.36,2026-01-15T00:00:00,P,932,1,6352847.52,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,6352847.52,0,0,6352847.52,0,MHP PERE,Mandats LBPAM MHP PERE,0,0,6352847.52,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2B,BRED,BRED BANQUE POPULAIR,10.7,2025-12-17T00:00:00,P,974103,1,10422902.1,PP,Act_Cot_EUR,PP_FAC_Act_EUR_SMC,FR31,8979820,PP_FAC_Act_EUR_SMC,10422902.1,0,0,10422902.1,0,MHP AG,Hors mandat MHP AG,0,0,10422902.1,PP_FAC_Act,MHP HM ACT NC,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0007475975,MH Lazard action euro LC,527.03,2026-01-15T00:00:00,P,823202.19834,1,433852254.59000003,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,433852254.59000003,0,0,433852254.59000003,0,MHP AG,Hors mandat MHP AG,0,0,433852254.59000003,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0007021936,FEDERIS ISR FRANCE MH,480.02,2026-01-15T00:00:00,P,202477,1,97193009.53999999,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,97193009.53999999,0,0,97193009.53999999,0,MHP AG,Hors mandat MHP AG,0,0,97193009.53999999,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1551.47,2026-01-15T00:00:00,P,80245,1000,124497710.14999999,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,124497710.14999999,0,0,124497710.14999999,0,MHP AG,Hors mandat MHP AG,0,0,124497710.14999999,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR001400N7S5,MH EDRAM DIVERSIFIE,11501.63,2026-01-15T00:00:00,P,19315,1,222153983.45000002,PP,FC_Div,,FR44,10907450,PP_FAC_Act_EUR_LC,222153983.45000002,0,0,222153983.45000002,0,MHP AG,Hors mandat MHP AG,0,0,222153983.45000002,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR001400WZF9,Fonds Objectif Biodiversit� Actions Cot�,11373.18,2026-01-15T00:00:00,P,1500,1,17059770,PP,FC_Act_Mixte,,XL41,11972345,PP_FAC_Act_EUR_LC,17059770,0,0,17059770,0,MHP AG,Hors mandat MHP AG,0,0,17059770,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0010831693,Ostrum SRI Cash Plus I C EUR,111196.26,2026-01-18T00:00:00,P,2156.5,1,239794734.69,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,239794734.69,0,0,239794734.69,0,MHP AG,Hors mandat MHP AG,0,0,239794734.69,PP_Mon_Fonds,MHP HM ACT COTE,Monetaire,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0011662014,MM STRATIC,23547.98,2025-12-29T00:00:00,P,4506,1,106107197.88000001,PP,FC_Div,PP_FAC_Act_EUR_MULTI,XL44,4622726,PP_FAC_Act_EUR_MULTI,106107197.88000001,0,0,106107197.88000001,0,MHP AG,Hors mandat MHP AG,0,0,106107197.88000001,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0000986531,SELECTION VALEURS MOYENNES,1006.15,2026-01-15T00:00:00,P,168110,1,169143876.5,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,169143876.5,0,0,169143876.5,0,MHP AG,Hors mandat MHP AG,0,0,169143876.5,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0010152967,THEMATICS EUROPE SELECTION I C,324016.39,2026-01-15T00:00:00,P,2.5,1,810040.98,PP,FC_Act_Mixte,PP_FAC_Act_EUR_LC,FR41,10748672,PP_FAC_Act_EUR_LC,810040.98,0,0,810040.98,0,MHP AG,Hors mandat MHP AG,0,0,810040.98,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0007045950,FEDERIS ISR EURO M,2489.71,2026-01-15T00:00:00,P,228208,1,568171739.68,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,568171739.68,0,0,568171739.68,0,MHP AG,Hors mandat MHP AG,0,0,568171739.68,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0013032430,DOM REFLEX I,1249.01,2026-01-15T00:00:00,P,8115,1,10135716.15,PP,FC_Div,,FR44,7271877,PP_FAC_Act_EUR_LC,10135716.15,0,0,10135716.15,0,MHP AG,Hors mandat MHP AG,0,0,10135716.15,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR001400MAX6,MH Lazard Diversifi�,1164.73,2026-01-15T00:00:00,P,129170,1,150448174.1,PP,FC_Div,PP_FAC_DIV_Autres,FR44,10831093,PP_FAC_DIV_Autres,150448174.1,0,0,150448174.1,0,MHP AG,Hors mandat MHP AG,0,0,150448174.1,PP_FAC_DIV,MHP HM ACT COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0011790492,BDL REMPART EUROPE I,183.93,2026-01-15T00:00:00,P,136000,1,25014480,PP,FC_Alter_LS,PP_FAC_DIV_Autres,FR46,4373074,PP_FAC_DIV_Autres,25014480,0,0,25014480,0,MHP AG,Hors mandat MHP AG,0,0,25014480,PP_FAC_DIV,MHP HM ACT COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1515.44,2026-01-15T00:00:00,P,214120,1000,324486012.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,324486012.8,0,0,324486012.8,0,MHP AG,Hors mandat MHP AG,0,0,324486012.8,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0010767129,Ostrum Europe Equity I C,35592.3948,2026-01-15T00:00:00,P,45,1,1601657.77,PP,FC_Act_Mixte,PP_FAC_Act_EUR_LC,FR41,10748680,PP_FAC_Act_EUR_LC,1601657.77,0,0,1601657.77,0,MHP AG,Hors mandat MHP AG,0,0,1601657.77,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0011945989,MH EDRAM Euro Smidcap H - EUR,2193.04,2026-01-15T00:00:00,P,160709.63,1,352442646.97999996,PP,FC_Act_Mixte,PP_FAC_Act_EUR_LC,FR41,8426038,PP_FAC_Act_EUR_LC,352442646.97999996,0,0,352442646.97999996,0,MHP AG,Hors mandat MHP AG,0,0,352442646.97999996,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011662014,MM STRATIC,23547.98,2025-12-29T00:00:00,P,414,1,9748863.72,PP,FC_Div,PP_FAC_Act_EUR_MULTI,XL44,4622726,PP_FAC_Act_EUR_MULTI,9748863.72,0,0,9748863.72,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,9748863.72,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1551.47,2026-01-15T00:00:00,P,410,1000,636102.7,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,636102.7,0,0,636102.7,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,636102.7,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0000986531,SELECTION VALEURS MOYENNES,1006.15,2026-01-15T00:00:00,P,8102,1,8151827.3,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8151827.3,0,0,8151827.3,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,8151827.3,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6816.36,2026-01-15T00:00:00,P,299,1,2038091.64,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,2038091.64,0,0,2038091.64,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,2038091.64,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007045950,FEDERIS ISR EURO M,2489.71,2026-01-15T00:00:00,P,1121,1,2790964.91,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,2790964.91,0,0,2790964.91,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,2790964.91,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0014003QV0,LBPAM ISR ACTIONS ENVIRON-MH,13618.39,2026-01-15T00:00:00,P,475,1,6468735.25,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,9529463,PP_FAC_Act_EUR_LC,6468735.25,0,0,6468735.25,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,6468735.25,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011441583,LBPAM ISR Opti Euro Equity MH,2556.27,2026-01-15T00:00:00,P,10935,1,27952812.45,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,27952812.45,0,0,27952812.45,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,27952812.45,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,LU1956164344,BNPP Rspnb US Mlt-Fac Eq I EUR Acc,230.26,2026-01-16T00:00:00,P,20102,1,4628686.52,PP,FC_Act_US,,LU41,11976073,PP_FAC_Act_EUR_LC,4628686.52,0,0,4628686.52,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,4628686.52,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1515.44,2026-01-15T00:00:00,P,7556,1000,11450664.639999999,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,11450664.639999999,0,0,11450664.639999999,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,11450664.639999999,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4487.68,2026-01-15T00:00:00,P,295,1,1323865.6,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1323865.6,0,0,1323865.6,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,1323865.6,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3546.97,2026-01-15T00:00:00,P,940,1,3334151.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,3334151.8,0,0,3334151.8,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,3334151.8,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0010831693,Ostrum SRI Cash Plus I C EUR,111196.26,2026-01-18T00:00:00,P,8.5,1,945168.21,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,945168.21,0,0,945168.21,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,945168.21,PP_Mon_Fonds,MHM HM ACTIFS COTE,Monetaire,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3546.97,2026-01-15T00:00:00,P,1620,1,5746091.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,5746091.4,0,0,5746091.4,0,MHRS AG,Hors mandat MHRS AG,0,0,5746091.4,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0007021936,FEDERIS ISR FRANCE MH,480.02,2026-01-15T00:00:00,P,800,1,384016,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,384016,0,0,384016,0,MHRS AG,Hors mandat MHRS AG,0,0,384016,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6816.36,2026-01-15T00:00:00,P,1584,1,10797114.24,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,10797114.24,0,0,10797114.24,0,MHRS AG,Hors mandat MHRS AG,0,0,10797114.24,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0007045950,FEDERIS ISR EURO M,2489.71,2026-01-15T00:00:00,P,3910,1,9734766.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,9734766.1,0,0,9734766.1,0,MHRS AG,Hors mandat MHRS AG,0,0,9734766.1,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR001400OLK6,MH AMUNDI ACTIONS EURO U,127.4,2026-01-15T00:00:00,P,1,1,127.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,11110054,PP_FAC_Act_EUR_LC,127.4,0,0,127.4,0,MHRS AG,Hors mandat MHRS AG,0,0,127.4,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4487.68,2026-01-15T00:00:00,P,3363,1,15092067.840000002,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,15092067.840000002,0,0,15092067.840000002,0,MHRS AG,Hors mandat MHRS AG,0,0,15092067.840000002,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3480.21,2026-01-15T00:00:00,P,4278,1,14888338.379999999,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,14888338.379999999,0,0,14888338.379999999,0,MHRS AG,Hors mandat MHRS AG,0,0,14888338.379999999,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0010831693,Ostrum SRI Cash Plus I C EUR,111196.26,2026-01-18T00:00:00,P,231.5,1,25741934.19,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,25741934.19,0,0,25741934.19,0,MHRS AG,Hors mandat MHRS AG,0,0,25741934.19,PP_Mon_Fonds,MHRS HM ACTIFS COTE,Monetaire,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0000986531,SELECTION VALEURS MOYENNES,1006.15,2026-01-15T00:00:00,P,6580,1,6620467,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,6620467,0,0,6620467,0,MHRS AG,Hors mandat MHRS AG,0,0,6620467,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1515.44,2026-01-15T00:00:00,P,8830,1000,13381335.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,13381335.2,0,0,13381335.2,0,MHRS AG,Hors mandat MHRS AG,0,0,13381335.2,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0011662014,MM STRATIC,23547.98,2025-12-29T00:00:00,P,374,1,8806944.52,PP,FC_Div,PP_FAC_Act_EUR_MULTI,XL44,4622726,PP_FAC_Act_EUR_MULTI,8806944.52,0,0,8806944.52,0,MHRS AG,Hors mandat MHRS AG,0,0,8806944.52,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0011441583,LBPAM ISR Opti Euro Equity MH,2556.27,2026-01-15T00:00:00,P,18900,1,48313503.00000001,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,48313503.00000001,0,0,48313503.00000001,0,MHRS AG,Hors mandat MHRS AG,0,0,48313503.00000001,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0014010YJ4,LBPAM ISR Actions Focus Euro I2,10571.63,2026-01-15T00:00:00,P,532.21668,1,5626397.82,PP,FC_Act_EUR,,FR41,12771012,PP_FAC_Act_EUR_LC,5626397.82,0,0,5626397.82,0,MHRS AG,Hors mandat MHRS AG,0,0,5626397.82,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0000986531,SELECTION VALEURS MOYENNES,1006.15,2026-01-15T00:00:00,P,546,1,549357.9,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,549357.9,0,0,549357.9,0,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,0,549357.9,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6816.36,2026-01-15T00:00:00,P,58,1,395348.88,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,395348.88,0,0,395348.88,0,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,0,395348.88,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0007045950,FEDERIS ISR EURO M,2489.71,2026-01-15T00:00:00,P,1562,1,3888927.02,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,3888927.02,0,0,3888927.02,0,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,0,3888927.02,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,,
