PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0011441583,LBPAM ISR Opti Euro Equity MH,2520.22,2026-01-05T00:00:00,P,206,1,281586.38,281586.38,519165.32,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,281586.38,237578.94,0,519165.32,237578.94,CAPREVAL AG,batch,0,237578.94,519165.32,PP_FAC_Act,CAPREVAL HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4092.92,2026-01-05T00:00:00,P,592,1,1027753.98,1027753.98,2423008.64,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,1027753.98,1395254.6600000001,0,2423008.64,1395254.6600000001,CAPREVAL AG,batch,0,1395254.6600000001,2423008.64,PP_FAC_Act,CAPREVAL HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,96.51,2026-01-05T00:00:00,P,6352,1,545827.36,545827.36,613031.52,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,545827.36,67204.16000000003,0.00104467179259071,613671.936736913,67844.57673691306,CAPREVAL AG,batch,0,67844.57673691306,613671.936736913,PP_FAC_Taux,CAPREVAL HM ACT COTE,HE00,2026-01-06T00:00:00
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0144746509,CANDRIAM BONDS EURO HIGH YIELD-IC,1599.58,2026-01-05T00:00:00,P,458,1,573608.36,573608.36,732607.64,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,4932779,PP_FAC_Taux_Corp_HY,573608.36,158999.28000000003,0.00104467179259071,733372.9745365444,159764.61453654442,CAPREVAL AG,batch,0,159764.61453654442,733372.9745365444,PP_FAC_Taux,CAPREVAL HM ACT COTE,HE00,2026-01-06T00:00:00
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9730.93,2026-01-05T00:00:00,P,305,1,1224422.17,1224422.17,2967933.65,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,1224422.17,1743511.48,0.0040755872886256,2980029.722657424,1755607.552657424,CAPREVAL AG,batch,0,1755607.552657424,2980029.722657424,PP_FAC_Act,CAPREVAL HM ACT COTE,ActionMixte,2026-01-06T00:00:00
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,LU0144746509,CANDRIAM BONDS EURO HIGH YIELD-IC,1599.58,2026-01-05T00:00:00,P,2015,1,2345595.8,2345595.8,3223153.7,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,4932779,PP_FAC_Taux_Corp_HY,2345595.8,877557.9000000004,0.00104467179259071,3226520.8377535744,880925.0377535746,CMAV AG,Hors mandat CMAV AG,0,880925.0377535746,3226520.8377535744,PP_FAC_Taux,CMAV HM ACT COTE,HE00,2026-01-06T00:00:00
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,FR0011034560,EDR FINANCIAL BDS S,1486.65,2026-01-05T00:00:00,P,3582,1,3500473.6799999997,3500473.68,5325180.3,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3500473.68,1824706.6199999996,0.00104467179259071,5330743.36564987,1830269.6856498695,CMAV AG,Hors mandat CMAV AG,0,1830269.6856498695,5330743.36564987,PP_FAC_Taux,CMAV HM ACT COTE,HE00,2026-01-06T00:00:00
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,FR0010135103,CARMIGNAC PATRIMOINE,800.92,2026-01-05T00:00:00,P,644,1,369620.11999999976,369620.11999999976,515792.48,PP,FC_Div,PP_FAC_DIV_Autres,FR44,1559507,PP_FAC_DIV_Autres,369620.11999999976,146172.36000000022,0,515792.48,146172.36000000022,CMAV AG,Hors mandat CMAV AG,0,146172.36000000022,515792.48,PP_FAC_DIV,CMAV HM ACT COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,974.74,2026-01-05T00:00:00,P,13420,1,4747876,4747876,13081010.799999999,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,8333134.799999999,0,13081010.799999999,8333134.799999999,CMAV AG,Hors mandat CMAV AG,0,8333134.799999999,13081010.799999999,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4092.92,2026-01-05T00:00:00,P,310,1,554867.4,554867.4,1268805.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,554867.4,713937.7999999999,0,1268805.2,713937.7999999999,CMAV AG,Hors mandat CMAV AG,0,713937.7999999999,1268805.2,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6680.7,2026-01-05T00:00:00,P,390,1,1005206,1005206,2605473,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1005206,1600267,0,2605473,1600267,CMAV AG,Hors mandat CMAV AG,0,1600267,2605473,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3459.76,2026-01-05T00:00:00,P,430,1,659705,659705,1487696.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,659705,827991.8,0,1487696.8,827991.8,CMAV AG,Hors mandat CMAV AG,0,827991.8,1487696.8,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2125.65,2026-01-05T00:00:00,P,550,1,550383.4,550383.4,1169107.5,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,550383.4,618724.1,0.0119178405603211,1183040.7367828756,632657.3367828756,CMAV AG,Hors mandat CMAV AG,0,632657.3367828756,1183040.7367828756,PP_FAC_Act,CMAV HM ACT COTE,MSDEEEMN,2026-01-06T00:00:00
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33605.9,2026-01-05T00:00:00,P,177,1,4942262.46,4942262.46,5948244.3,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,4942262.46,1005981.8399999999,0.00104467179259071,5954458.2630356485,1012195.8030356485,CMAV AG,Hors mandat CMAV AG,0,1012195.8030356485,5954458.2630356485,PP_FAC_Taux,CMAV HM ACT COTE,HE00,2026-01-06T00:00:00
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,FR0007012182,LBPAM ISR Actions Euromonde MH,9730.93,2026-01-05T00:00:00,P,2219,1,7331216.74,7331216.74,21592933.67,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,7331216.74,14261716.930000002,0.0040755872886256,21680937.55598959,14349720.81598959,CMAV AG,Hors mandat CMAV AG,0,14349720.81598959,21680937.55598959,PP_FAC_Act,CMAV HM ACT COTE,ActionMixte,2026-01-06T00:00:00
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,FR0007045950,FEDERIS ISR EURO M,2447.44,2026-01-05T00:00:00,P,590,1,525483.5,525483.5,1443989.6,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,525483.5,918506.1000000001,0,1443989.6,918506.1000000001,CMAV AG,Hors mandat CMAV AG,0,918506.1000000001,1443989.6,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-07T00:00:00,Groupe MH,CMAV,CMA2C,LU0396332305,UBS CONVERT GLOBAL-IA3A,265.87,2026-01-05T00:00:00,P,8018,1,1253614.3,1253614.3,2131745.66,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,5338906,PP_FAC_Conv_Global,1253614.3,878131.3600000001,0.00929326750602173,2151556.5426731813,897942.2426731812,CMAV AG,Hors mandat CMAV AG,0,897942.2426731812,2151556.5426731813,PP_FAC_Conv,CMAV HM ACT COTE,UCBIFX13,2026-01-05T00:00:00
