PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name]
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,MHRS,MRS2C,FR0011034560,EDR FINANCIAL BDS S,1501.45,2026-02-06T00:00:00,P,2093,1,2332830.74,2332830.74,3142534.85,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,2332830.74,809704.1099999999,LECPTREU,-0.000148552360974612,3142068.0190285873,809237.279028587,MHRS AG,Hors mandat MHRS AG,0,809237.279028587,3142068.0190285873,2026-02-06T00:00:00,PP_FAC_Taux,MHRS HM ACTIFS COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007475975,MH Lazard action euro LC,519.13,2026-02-06T00:00:00,P,114872.698,1,20164514.04732495,20164514.04732495,59633863.71,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,20164514.04732495,39469349.66267505,M7EM,0.0103596970971813,60251652.474770196,40087138.42744525,AUXIA AG,Hors mandat AUXIA AG,0,40087138.42744525,60251652.4747702,2026-02-09T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011441583,LBPAM ISR Opti Euro Equity MH,2538.93,2026-02-06T00:00:00,P,7888,1,8412826.24,8412826.24,20027079.84,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,8412826.24,11614253.6,M7EM,0.0103596970971813,20234554.320883468,11821728.080883468,AUXIA AG,Hors mandat AUXIA AG,0,11821728.080883468,20234554.320883468,2026-02-09T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007021936,FEDERIS ISR FRANCE MH,475.63,2026-02-06T00:00:00,P,60537,1,11652333.39,11652333.39,28793213.31,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,11652333.39,17140879.919999998,M7EM,0.0103596970971813,29091502.27834613,17439168.88834613,AUXIA AG,Hors mandat AUXIA AG,0,17439168.88834613,29091502.27834613,2026-02-09T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6657.86,2026-02-06T00:00:00,P,840,1,1476258,1476258,5592602.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1476258,4116344.4000000004,M7EM,0.0103596970971813,5650540.06684897,4174282.06684897,AUXIA AG,Hors mandat AUXIA AG,0,4174282.06684897,5650540.06684897,2026-02-09T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA,AUX2E,FR0000986531,SELECTION VALEURS MOYENNES,994.93,2026-02-06T00:00:00,P,22218,1,8865004.54,8865004.54,22105354.74,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8865004.54,13240350.2,M7EM,0.0103596970971813,22334359.51933214,13469354.979332142,AUXIA AG,Hors mandat AUXIA AG,0,13469354.979332142,22334359.51933214,2026-02-09T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4351.85,2026-02-06T00:00:00,P,8994,1,20430170.310000002,20430170.310000002,39140538.9,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,20430170.310000002,18710368.589999996,,0,39140538.9,18710368.589999996,AUXIA AG,Hors mandat AUXIA AG,0,18710368.589999996,39140538.9,,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400CCX3,GEMEQUITY PART MH,146.14,2026-02-06T00:00:00,P,10886,1,1080979.8,1080979.8,1590880.04,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,1080979.8,509900.24,MSDEEEMN,0.0140529307162817,1613236.5669800355,532256.7669800355,AUXIA AG,Hors mandat AUXIA AG,0,532256.7669800355,1613236.5669800355,2026-02-09T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA,AUX2E,LU2541301847,EdRF EM Climate Bonds S EUR H,108.59,2026-02-06T00:00:00,P,35239,1,3518261.7600000007,3518261.7600000002,3826603.01,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,3518261.7600000002,308341.24999999953,,0,3826603.01,308341.24999999953,AUXIA AG,Hors mandat AUXIA AG,0,308341.24999999953,3826603.01,,PP_FAC_Taux,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33849.07,2026-02-06T00:00:00,P,186,1,5000211.96,5000211.96,6295927.02,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,5000211.96,1295715.0599999996,HE00,0.000818597318335853,6301080.84897501,1300868.8889750103,AUXIA AG,Hors mandat AUXIA AG,0,1300868.8889750103,6301080.84897501,2026-02-09T00:00:00,PP_FAC_Taux,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0011758044,LBPAM PRO ALTO M,1138.15,2026-02-06T00:00:00,P,1153,1,1152877.74,1152877.74,1312286.95,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,1152877.74,159409.20999999996,,0,1312286.95,159409.20999999996,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,159409.20999999996,1312286.95,,PP_FAC_Taux,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,994.93,2026-02-06T00:00:00,P,737,1,291444.63,291444.63,733263.41,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,441818.78,M7EM,0.0103596970971813,740859.7968200463,449415.16682004626,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,449415.16682004626,740859.7968200463,2026-02-09T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6657.86,2026-02-06T00:00:00,P,80,1,354119.48,354119.48,532628.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,354119.48,178509.32000000007,M7EM,0.0103596970971813,538146.6730332352,184027.19303323526,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,184027.19303323526,538146.6730332352,2026-02-09T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007475975,MH Lazard action euro LC,519.13,2026-02-06T00:00:00,P,4450.77846,1,1058205.1096047643,1058205.1096047643,2310532.62,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,1058205.1096047643,1252327.5103952358,M7EM,0.0103596970971813,2334469.038076357,1276263.9284715927,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,1276263.9284715927,2334469.038076357,2026-02-09T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007074166,LBPAM ACTIONS VALUE EURO,3513.9,2026-02-06T00:00:00,P,360,1,482660.91,482660.91,1265004,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,482660.91,782343.0900000001,M7EM,0.0103596970971813,1278109.0582667228,795448.1482667229,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,795448.1482667229,1278109.0582667228,2026-02-09T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4173.35,2026-02-06T00:00:00,P,459,1,824285.82,824285.82,1915567.65,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,824285.82,1091281.83,M7EM,0.0103596970971813,1935412.3506231594,1111126.5306231594,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,1111126.5306231594,1935412.3506231592,2026-02-09T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4351.85,2026-02-06T00:00:00,P,253,1,678111.4199999999,678111.4199999999,1101018.05,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,678111.4199999999,422906.6300000001,,0,1101018.05,422906.6300000001,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,422906.6300000001,1101018.05,,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-02-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33849.07,2026-02-06T00:00:00,P,10,1,302123.6,302123.6,338490.7,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,302123.6,36367.100000000035,HE00,0.000818597318335853,338767.7875793016,36644.18757930165,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,36644.18757930165,338767.7875793016,2026-02-09T00:00:00,PP_FAC_Taux,AUXIA ASS HM ACT COTE
