PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Ref Unik Asset]
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP1R,FR0007057674,FEDERIS ISR ACTIONS US MM,4298.97,2026-03-23T00:00:00,P,664,1,1138801.3299999998,1138801.3299999998,2854516.08,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1138801.3299999998,1715714.7500000002,,0,2854516.08,1715714.7500000002,MHP PERE,Mandats LBPAM MHP PERE,0,1715714.7500000002,2854516.08,,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-25T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP1R,FR0000986531,SELECTION VALEURS MOYENNES,930.62,2026-03-23T00:00:00,P,5400,1,2432947.11,2432947.11,5025348,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2592400.89,M7EM,0.00258550431385779,5038341.058932637,2605393.948932637,MHP PERE,Mandats LBPAM MHP PERE,0,2605393.948932637,5038341.058932637,2026-03-24T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP1R,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6149.2,2026-03-23T00:00:00,P,932,1,2417368.6799999997,2417368.6799999997,5731054.4,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.6799999997,3313685.7200000007,M7EM,0.00258550431385779,5745872.065874155,3328503.385874155,MHP PERE,Mandats LBPAM MHP PERE,0,3328503.385874155,5745872.065874155,2026-03-24T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR0007475975,MH Lazard action euro LC,476.58,2026-03-23T00:00:00,P,1903737.57248,1,713346927.3070494,713346927.3070494,907283252.2900001,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,713346927.3070494,193936324.9829507,M7EM,0.00258550431385779,909629037.0526868,196282109.74563742,MHP AG,Hors mandat MHP AG,0,196282109.74563742,909629037.0526868,2026-03-24T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR0007021936,FEDERIS ISR FRANCE MH,440.4,2026-03-23T00:00:00,P,202477,1,86652809.35000001,86652809.35000001,89170870.8,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,86652809.35000001,2518061.449999988,M7EM,0.00258550431385779,89401422.47112386,2748613.1211238503,MHP AG,Hors mandat MHP AG,0,2748613.1211238503,89401422.47112386,2026-03-24T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1475.99,2026-03-23T00:00:00,P,80245,1000,111914639.50999998,111914639.50999998,118440817.55,PP,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,111914639.50999998,6526178.040000021,,0,118440817.55,6526178.040000021,MHP AG,Hors mandat MHP AG,0,6526178.040000021,118440817.55,,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR001400N7S5,MH EDRAM DIVERSIFIE,11059.48,2026-03-23T00:00:00,P,19315,1,199496299.18,199496299.18,213613856.20000002,PP,,FR44,10907450,PP_FAC_Act_EUR_LC,199496299.18,14117557.02000001,Composite_diversifie,0.00258550431385779,214166155.74670494,14669856.566704929,MHP AG,Hors mandat MHP AG,0,14669856.566704929,214166155.74670494,2026-03-24T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Div
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR001400WZF9,Fonds Objectif Biodiversit� Actions Cot�,10625.32,2026-03-23T00:00:00,P,1500,1,15000000,15000000,15937980,PP,,FR41,11972345,PP_FAC_Act_EUR_LC,15000000,937980,,0,15937980,937980,MHP AG,Hors mandat MHP AG,0,937980,15937980,,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Act_Mixte
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1258.46,2026-03-23T00:00:00,P,25000,1000,25000000,25000000,31461500,PP,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,25000000,6461500,MSDEPN,0.0144498942662356,31916115.348457173,6916115.3484571725,MHP AG,Hors mandat MHP AG,0,6916115.3484571725,31916115.348457173,2026-03-24T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Act_AsPac
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1311.96,2026-03-23T00:00:00,P,27715,1000,28086023.700000003,28086023.700000003,36360971.4,PP,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,28086023.700000003,8274947.6999999955,,0,36360971.4,8274947.6999999955,MHP AG,Hors mandat MHP AG,0,8274947.6999999955,36360971.4,,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Act_exEUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR0000986531,SELECTION VALEURS MOYENNES,930.62,2026-03-23T00:00:00,P,168110,1,138060805.9,138060805.9,156446528.2,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,138060805.9,18385722.299999982,M7EM,0.00258550431385779,156851021.37354916,18790215.473549157,MHP AG,Hors mandat MHP AG,0,18790215.473549157,156851021.37354916,2026-03-24T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR0013032430,DOM REFLEX I,1234.27,2026-03-23T00:00:00,P,8115,1,10004334.299999999,10004334.299999999,10016101.049999999,PP,,FR44,7271877,PP_FAC_Act_EUR_LC,10004334.299999999,11766.75,Composite_diversifie,0.00258550431385779,10041997.72247281,37663.42247281037,MHP AG,Hors mandat MHP AG,0,37663.42247281037,10041997.72247281,2026-03-24T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Div
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR001400CCX3,GEMEQUITY PART MH,140.54,2026-03-23T00:00:00,P,769495,1,103166055.69999999,103166055.69999999,108144827.3,PP,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,103166055.69999999,4978771.600000009,MSDEEEMN,0.0176576324798811,110054408.91506362,6888353.215063632,MHP AG,Hors mandat MHP AG,0,6888353.215063632,110054408.91506362,2026-03-24T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Act_Emerg
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1405.49,2026-03-23T00:00:00,P,214120,1000,220445155.6,220445155.6,300943518.8,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,220445155.6,80498363.20000002,M7EM,0.00258550431385779,301721609.566085,81276453.96608499,MHP AG,Hors mandat MHP AG,0,81276453.96608499,301721609.566085,2026-03-24T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR0011945989,MH EDRAM Euro Smidcap H - EUR,2043.91,2026-03-23T00:00:00,P,160709.63,1,234723560.97559997,234723560.97559997,328476019.84999996,PP,PP_FAC_Act_EUR_LC,FR41,8426038,PP_FAC_Act_EUR_LC,234723560.97559997,93752458.87439999,,0,328476019.84999996,93752458.87439999,MHP AG,Hors mandat MHP AG,0,93752458.87439999,328476019.84999996,,PP_FAC_Act,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Act_Mixte
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1475.99,2026-03-23T00:00:00,P,410,1000,603294.5,603294.5,605155.9,PP,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,603294.5,1861.4000000000233,,0,605155.9,1861.4000000000233,MMH AG,Hors mandat MUTUELLE MH AG,0,1861.4000000000233,605155.9,,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0000986531,SELECTION VALEURS MOYENNES,930.62,2026-03-23T00:00:00,P,8102,1,5435895.16,5435895.16,7539883.24,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,5435895.16,2103988.08,M7EM,0.00258550431385779,7559377.640643004,2123482.480643004,MMH AG,Hors mandat MUTUELLE MH AG,0,2123482.480643004,7559377.640643004,2026-03-24T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6149.2,2026-03-23T00:00:00,P,299,1,1431845.22,1431845.22,1838610.8,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1431845.22,406765.5800000001,M7EM,0.00258550431385779,1843364.5361549056,411519.3161549056,MMH AG,Hors mandat MUTUELLE MH AG,0,411519.3161549056,1843364.5361549056,2026-03-24T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400CCX3,GEMEQUITY PART MH,140.54,2026-03-23T00:00:00,P,27856,1,2973227.24,2973227.24,3914882.24,PP,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,2973227.24,941655,MSDEEEMN,0.0176576324798811,3984009.791795934,1010782.5517959339,MMH AG,Hors mandat MUTUELLE MH AG,0,1010782.5517959339,3984009.791795934,2026-03-24T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_Emerg
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0014003QV0,LBPAM ISR ACTIONS ENVIRON-MH,12983.11,2026-03-23T00:00:00,P,475,1,4750000,4750000,6166977.25,PP,PP_FAC_Act_EUR_LC,FR41,9529463,PP_FAC_Act_EUR_LC,4750000,1416977.25,M7EM,0.00258550431385779,6182921.996283338,1432921.9962833384,MMH AG,Hors mandat MUTUELLE MH AG,0,1432921.9962833384,6182921.996283338,2026-03-24T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1405.49,2026-03-23T00:00:00,P,7556,1000,7760837.859999999,7760837.859999999,10619882.44,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,7760837.859999999,2859044.58,M7EM,0.00258550431385779,10647340.191861283,2886502.3318612836,MMH AG,Hors mandat MUTUELLE MH AG,0,2886502.3318612836,10647340.191861283,2026-03-24T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1258.46,2026-03-23T00:00:00,P,1778,1000,1736163.6600000001,1736163.6600000001,2237541.88,PP,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,1736163.6600000001,501378.21999999974,MSDEPN,0.0144498942662356,2269874.123582274,533710.463582274,MMH AG,Hors mandat MUTUELLE MH AG,0,533710.463582274,2269874.123582274,2026-03-24T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_AsPac
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007475975,MH Lazard action euro LC,476.58,2026-03-23T00:00:00,P,5307.79006,1,1126750.7257925575,1126750.7257925575,2529586.59,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,1126750.7257925575,1402835.8642074424,M7EM,0.00258550431385779,2536126.8470407217,1409376.1212481642,MMH AG,Hors mandat MUTUELLE MH AG,0,1409376.1212481642,2536126.8470407217,2026-03-24T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4298.97,2026-03-23T00:00:00,P,295,1,1228087.95,1228087.95,1268196.15,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1228087.95,40108.19999999995,,0,1268196.15,40108.19999999995,MMH AG,Hors mandat MUTUELLE MH AG,0,40108.19999999995,1268196.15,,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1311.96,2026-03-23T00:00:00,P,2415,1000,2810464.7600000002,2810464.7600000002,3168383.4,PP,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,2810464.7600000002,357918.63999999966,,0,3168383.4,357918.63999999966,MMH AG,Hors mandat MUTUELLE MH AG,0,357918.63999999966,3168383.4,,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_exEUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3305.19,2026-03-23T00:00:00,P,402,1,789805.1799999999,789805.1799999999,1328686.38,PP,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,789805.1799999999,538881.2,M7EM,0.00258550431385779,1332121.7043672542,542316.5243672542,MMH AG,Hors mandat MUTUELLE MH AG,0,542316.5243672542,1332121.7043672542,2026-03-24T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2D,FR0007057674,FEDERIS ISR ACTIONS US MM,4424.87,2026-03-23T00:00:00,P,127,1,418538.04000000004,418538.04,561958.49,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,418538.04,143420.45,,0,561958.49,143420.45,MHP AG,Hors mandat MHP AG,0,143420.45,561958.49,,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-25T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2D,FR0007475975,MH Lazard action euro LC,527.56,2026-03-23T00:00:00,P,4071.9888,1,771861.337436376,771861.337436376,2148218.41,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,771861.337436376,1376357.072563624,M7EM,0.00258550431385779,2153772.637966164,1381911.3005297878,MHP AG,Hors mandat MHP AG,0,1381911.3005297878,2153772.637966164,2026-03-24T00:00:00,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2D,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6839.87,2026-03-23T00:00:00,P,120,1,233177.95,233177.95,820784.4,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,233177.95,587606.45,M7EM,0.00258550431385779,822906.5416069472,589728.5916069471,MHP AG,Hors mandat MHP AG,0,589728.5916069471,822906.5416069471,2026-03-24T00:00:00,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2D,FR0007021936,FEDERIS ISR FRANCE MH,492.25,2026-03-23T00:00:00,P,900,1,140329.71999999997,140329.71999999997,443025,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,140329.71999999997,302695.28,M7EM,0.00258550431385779,444170.44304864685,303840.7230486469,MHP AG,Hors mandat MHP AG,0,303840.7230486469,444170.44304864685,2026-03-24T00:00:00,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3305.19,2026-03-23T00:00:00,P,1620,1,1731890,1731890,5354407.8,PP,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1731890,3622517.8,M7EM,0.00258550431385779,5368251.644465053,3636361.6444650535,MHRS AG,Hors mandat MHRS AG,0,3636361.6444650535,5368251.644465053,2026-03-24T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2C,FR0007021936,FEDERIS ISR FRANCE MH,440.4,2026-03-23T00:00:00,P,800,1,105511.99999999999,105511.99999999999,352320,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,105511.99999999999,246808,M7EM,0.00258550431385779,353230.9248798584,247718.9248798584,MHRS AG,Hors mandat MHRS AG,0,247718.9248798584,353230.9248798584,2026-03-24T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6149.2,2026-03-23T00:00:00,P,1584,1,3694444.3199999994,3694444.3199999994,9740332.8,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,3694444.3199999994,6045888.480000001,M7EM,0.00258550431385779,9765516.472472811,6071072.152472812,MHRS AG,Hors mandat MHRS AG,0,6071072.152472812,9765516.472472811,2026-03-24T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2C,FR001400OLK6,MH AMUNDI ACTIONS EURO U,118.08,2026-03-23T00:00:00,P,1,1,100,100,118.08,PP,PP_FAC_Act_EUR_LC,FR41,11110054,PP_FAC_Act_EUR_LC,100,18.08,M7EM,0.00258550431385779,118.38529634938033,18.385296349380326,MHRS AG,Hors mandat MHRS AG,0,18.385296349380326,118.38529634938033,2026-03-24T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4298.97,2026-03-23T00:00:00,P,3059,1,4316548.46,4316548.46,13150549.229999999,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,4316548.46,8834000.77,,0,13150549.229999999,8834000.77,MHRS AG,Hors mandat MHRS AG,0,8834000.77,13150549.23,,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2C,FR0007475975,MH Lazard action euro LC,476.58,2026-03-23T00:00:00,P,18513.34446,1,2756712.802239564,2756712.802239564,8823089.7,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,2756712.802239564,6066376.897760436,M7EM,0.00258550431385779,8845901.836480904,6089189.034241341,MHRS AG,Hors mandat MHRS AG,0,6089189.034241341,8845901.836480904,2026-03-24T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3243.58,2026-03-23T00:00:00,P,4278,1,5692267.63,5692267.63,13876035.24,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,5692267.63,8183767.61,M7EM,0.00258550431385779,13911911.788972264,8219644.158972264,MHRS AG,Hors mandat MHRS AG,0,8219644.158972264,13911911.788972264,2026-03-24T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2C,FR0000986531,SELECTION VALEURS MOYENNES,930.62,2026-03-23T00:00:00,P,6580,1,1417462,1417462,6123479.6,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,1417462,4706017.6,M7EM,0.00258550431385779,6139311.88292162,4721849.88292162,MHRS AG,Hors mandat MHRS AG,0,4721849.88292162,6139311.88292162,2026-03-24T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1405.49,2026-03-23T00:00:00,P,8830,1000,9278387.4,9278387.4,12410476.7,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,9278387.4,3132089.299999999,M7EM,0.00258550431385779,12442564.041044882,3164176.641044881,MHRS AG,Hors mandat MHRS AG,0,3164176.641044881,12442564.041044882,2026-03-24T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2C,FR0014010YJ4,LBPAM ISR Actions Focus Euro I2,9959.3,2026-03-23T00:00:00,P,532.21668,1,1696133.3395103505,1696133.3395103507,5300505.58,PP,,FR41,12771012,PP_FAC_Act_EUR_LC,1696133.3395103507,3604372.2404896496,M7EM,0.00258550431385779,5314210.0600427175,3618076.720532367,MHRS AG,Hors mandat MHRS AG,0,3618076.720532367,5314210.0600427175,2026-03-24T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2F,FR0000986531,SELECTION VALEURS MOYENNES,930.62,2026-03-23T00:00:00,P,546,1,301354.46,301354.46,508118.52,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,301354.46,206764.06,M7EM,0.00258550431385779,509432.2626254111,208077.80262541107,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,208077.80262541107,509432.2626254111,2026-03-24T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2F,FR0007475975,MH Lazard action euro LC,476.58,2026-03-23T00:00:00,P,7395.86804,1,1973456.1246080261,1973456.1246080261,3524722.79,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,1973456.1246080261,1551266.665391974,M7EM,0.00258550431385779,3533835.975978698,1560379.851370672,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,1560379.851370672,3533835.975978698,2026-03-24T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2F,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6149.2,2026-03-23T00:00:00,P,58,1,193215.49000000002,193215.49000000002,356653.6,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,193215.49000000002,163438.10999999996,M7EM,0.00258550431385779,357575.7294213529,164360.2394213529,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,164360.2394213529,357575.7294213529,2026-03-24T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2F,FR0007057674,FEDERIS ISR ACTIONS US MM,4298.97,2026-03-23T00:00:00,P,208,1,699104.29,699104.29,894185.76,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,699104.29,195081.46999999997,,0,894185.76,195081.46999999997,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,195081.46999999997,894185.76,,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-25T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2G,FR0007057674,FEDERIS ISR ACTIONS US MM,4424.87,2026-03-23T00:00:00,P,150,1,547843.44,547843.44,663730.5,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,547843.44,115887.06000000006,,0,663730.5,115887.06000000006,MHRS AG SG,Mandats LBPAM MHRS SG,0,115887.06000000006,663730.5,,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-25T00:00:00,FC_Act_US
