PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2]
EXPORT_PRMP_ADP,2026-03-11T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1433.58,2026-03-09T00:00:00,P,214120,1000,220445155.6,220445155.6,306958149.6,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,220445155.6,86512994.00000003,M7EM,0.0243640272303835,314436886.31544256,93991730.71544257,MHP AG,Hors mandat MHP AG,0,93991730.71544257,314436886.31544256,2026-03-10T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-11T00:00:00
EXPORT_PRMP_ADP,2026-03-11T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007475975,MH Lazard action euro LC,489.74,2026-03-09T00:00:00,P,114872.6982,1,20164514.04732495,20164514.04732495,56257755.22,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,20164514.04732495,36093241.17267504,M7EM,0.0243640272303835,57628420.70010033,37463906.65277538,AUXIA AG,Hors mandat AUXIA AG,0,37463906.65277538,57628420.70010033,2026-03-10T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-11T00:00:00
EXPORT_PRMP_ADP,2026-03-11T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011441583,LBPAM ISR Opti Euro Equity MH,2441.57,2026-03-09T00:00:00,P,7888,1,8412826.24,8412826.24,19259104.16,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,8412826.24,10846277.92,M7EM,0.0243640272303835,19728333.49818703,11315507.258187031,AUXIA AG,Hors mandat AUXIA AG,0,11315507.258187031,19728333.49818703,2026-03-10T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-11T00:00:00
EXPORT_PRMP_ADP,2026-03-11T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007021936,FEDERIS ISR FRANCE MH,452.9,2026-03-09T00:00:00,P,60537,1,11652333.39,11652333.39,27417207.3,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,11652333.39,15764873.91,M7EM,0.0243640272303835,28085200.88523827,16432867.49523827,AUXIA AG,Hors mandat AUXIA AG,0,16432867.49523827,28085200.88523827,2026-03-10T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-11T00:00:00
EXPORT_PRMP_ADP,2026-03-11T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6358.73,2026-03-09T00:00:00,P,840,1,1476258,1476258,5341333.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1476258,3865075.2,M7EM,0.0243640272303835,5471469.5875313515,3995211.5875313515,AUXIA AG,Hors mandat AUXIA AG,0,3995211.5875313515,5471469.5875313515,2026-03-10T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-11T00:00:00
EXPORT_PRMP_ADP,2026-03-11T00:00:00,Groupe MH,AUXIA,AUX2E,FR0000986531,SELECTION VALEURS MOYENNES,963.87,2026-03-09T00:00:00,P,22218,1,8865004.54,8865004.54,21415263.66,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8865004.54,12550259.120000001,M7EM,0.0243640272303835,21937025.726958085,13072021.186958086,AUXIA AG,Hors mandat AUXIA AG,0,13072021.186958086,21937025.726958085,2026-03-10T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-11T00:00:00
EXPORT_PRMP_ADP,2026-03-11T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4464.06,2026-03-09T00:00:00,P,8994,1,20430170.310000002,20430170.310000002,40149755.64,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,20430170.310000002,19719585.33,,0,40149755.64,19719585.33,AUXIA AG,Hors mandat AUXIA AG,0,19719585.33,40149755.64,,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-11T00:00:00
EXPORT_PRMP_ADP,2026-03-11T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400CCX3,GEMEQUITY PART MH,143.52,2026-03-09T00:00:00,P,10886,1,1080979.8,1080979.8,1562358.72,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,1080979.8,481378.9199999999,MSDEEEMN,0.0294661674103227,1608395.4435984974,527415.6435984974,AUXIA AG,Hors mandat AUXIA AG,0,527415.6435984974,1608395.4435984974,2026-03-10T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-11T00:00:00
EXPORT_PRMP_ADP,2026-03-11T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,963.87,2026-03-09T00:00:00,P,737,1,291444.63,291444.63,710372.19,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,418927.55999999994,M7EM,0.0243640272303835,727679.7173808671,436235.0873808671,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,436235.0873808671,727679.7173808671,2026-03-10T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-11T00:00:00
EXPORT_PRMP_ADP,2026-03-11T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6358.73,2026-03-09T00:00:00,P,80,1,354119.48,354119.48,508698.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,354119.48,154578.92000000004,M7EM,0.0243640272303835,521092.34166965255,166972.86166965257,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,166972.86166965257,521092.34166965255,2026-03-10T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-11T00:00:00
