PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2]
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,INPR,INP2C,FR001400EBG6,MH Lazard Total Return,1130.46,2026-03-18T00:00:00,P,990,1,1003998.5999999999,1003998.6,1119155.4,PP,FC_Taux_Autre,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,1003998.6,115156.79999999993,LECPTREU,-0.00142127686518556,1117564.7703214325,113566.17032143252,INPR AG,Hors mandat INPR AG,0,113566.17032143252,1117564.7703214325,2026-03-18T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3436.9,2026-03-18T00:00:00,P,1300,1,2478112,2478112,4467970,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,2478112,1989858,M7EM,-0.0234058187954169,4363393.503796641,1885281.5037966408,AUXIA AG,Hors mandat AUXIA AG,0,1885281.5037966408,4363393.503796641,2026-03-19T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007475975,MH Lazard action euro LC,493.87,2026-03-18T00:00:00,P,114872.6982,1,20164514.04732495,20164514.04732495,56732179.46,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,20164514.04732495,36567665.41267505,M7EM,-0.0234058187954169,55404316.347690165,35239802.30036521,AUXIA AG,Hors mandat AUXIA AG,0,35239802.30036521,55404316.347690165,2026-03-19T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007021936,FEDERIS ISR FRANCE MH,455.27,2026-03-18T00:00:00,P,60537,1,11652333.39,11652333.39,27560679.99,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,11652333.39,15908346.599999998,M7EM,-0.0234058187954169,26915599.708275586,15263266.318275586,AUXIA AG,Hors mandat AUXIA AG,0,15263266.318275586,26915599.708275586,2026-03-19T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6372.78,2026-03-18T00:00:00,P,840,1,1476258,1476258,5353135.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1476258,3876877.2,M7EM,-0.0234058187954169,5227840.6875214325,3751582.6875214325,AUXIA AG,Hors mandat AUXIA AG,0,3751582.6875214325,5227840.6875214325,2026-03-19T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA,AUX2E,FR0000986531,SELECTION VALEURS MOYENNES,964.51,2026-03-18T00:00:00,P,22218,1,8865004.540000001,8865004.540000001,21429483.180000003,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8865004.540000001,12564478.640000002,M7EM,-0.0234058187954169,20927908.579809487,12062904.039809486,AUXIA AG,Hors mandat AUXIA AG,0,12062904.039809486,20927908.579809487,2026-03-19T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4422.25,2026-03-18T00:00:00,P,8994,1,20430170.310000002,20430170.310000002,39773716.5,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,20430170.310000002,19343546.189999998,,0,39773716.5,19343546.189999998,AUXIA AG,Hors mandat AUXIA AG,0,19343546.189999998,39773716.5,,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400CCX3,GEMEQUITY PART MH,150.86,2026-03-18T00:00:00,P,10886,1,1080979.8,1080979.8,1642261.96,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,1080979.8,561282.1599999999,MSDEEEMN,-0.027220397651423,1597558.9364009947,516579.1364009946,AUXIA AG,Hors mandat AUXIA AG,0,516579.1364009946,1597558.9364009947,2026-03-19T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1368.02,2026-03-18T00:00:00,P,2489,1000,2528326.1999999997,2528326.1999999997,3405001.78,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,2528326.1999999997,876675.5800000001,,0,3405001.78,876675.5800000001,AUXIA AG,Hors mandat AUXIA AG,0,876675.5800000001,3405001.78,,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,964.51,2026-03-18T00:00:00,P,737,1,291444.63,291444.63,710843.87,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,419399.24,M7EM,-0.0234058187954169,694205.9871869471,402761.35718694713,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,402761.35718694713,694205.9871869471,2026-03-19T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6372.78,2026-03-18T00:00:00,P,80,1,354119.48,354119.48,509822.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,354119.48,155702.92000000004,M7EM,-0.0234058187954169,497889.5892877555,143770.1092877555,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,143770.1092877555,497889.5892877555,2026-03-19T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007475975,MH Lazard action euro LC,493.87,2026-03-18T00:00:00,P,4450.77846,1,1058205.1096047643,1058205.1096047643,2198105.96,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,1058205.1096047643,1139900.8503952357,M7EM,-0.0234058187954169,2146657.490207114,1088452.3806023495,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,1088452.3806023495,2146657.490207114,2026-03-19T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007074166,LBPAM ACTIONS VALUE EURO,3334.69,2026-03-18T00:00:00,P,360,1,482660.91,482660.91,1200488.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,482660.91,717827.49,M7EM,-0.0234058187954169,1172389.9860436,689729.0760436,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,689729.0760436,1172389.9860436,2026-03-19T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4422.25,2026-03-18T00:00:00,P,253,1,678111.4199999999,678111.4199999999,1118829.25,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,678111.4199999999,440717.8300000001,,0,1118829.25,440717.8300000001,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,440717.8300000001,1118829.25,,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-20T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007475975,MH Lazard action euro LC,493.87,2026-03-18T00:00:00,P,3835.24527,1,684647.7968692987,684647.7968692987,1894112.58,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,684647.7968692987,1209464.7831307014,M7EM,-0.0234058187954169,1849779.3241744004,1165131.5273051017,CAPREVAL AG,batch,0,1165131.5273051017,1849779.3241744004,2026-03-19T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-03-20T00:00:00
