PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name]
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6814.94,2026-01-16T00:00:00,P,80,1,354119.48,354119.48,545195.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,354119.48,191075.71999999997,,0,545195.2,191075.71999999997,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,191075.71999999997,545195.2,,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007074166,LBPAM ACTIONS VALUE EURO,3463.85,2026-01-16T00:00:00,P,360,1,482660.91,482660.91,1246986,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,482660.91,764325.0900000001,,0,1246986,764325.0900000001,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,764325.0900000001,1246986,,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022793,LBPAM ACTIONS EX-EURO-M,5323.42,2026-01-16T00:00:00,P,46,1,128144.68,128144.68,244877.32,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,128144.68,116732.64000000001,M7EUM,-0.00882902768080366,242715.291363319,114570.61136331901,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,114570.61136331901,242715.291363319,2026-01-19T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4156.81,2026-01-16T00:00:00,P,459,1,824285.82,824285.82,1907975.79,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,824285.82,1083689.9700000002,,0,1907975.79,1083689.9700000002,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,1083689.9700000002,1907975.79,,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5505.87,2026-01-16T00:00:00,P,21,1,67940.23,67940.23,115623.27,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,67940.23,47683.04000000001,MSDEPN,-0.00452068436895047,115100.57369062406,47160.34369062407,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,47160.34369062407,115100.57369062406,2026-01-19T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,1006.69,2026-01-16T00:00:00,P,737,1,291444.63,291444.63,741930.53,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,450485.9,,0,741930.53,450485.9,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,450485.9,741930.53,,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4500.43,2026-01-16T00:00:00,P,253,1,678111.42,678111.42,1138608.79,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,678111.42,460497.37,,0,1138608.79,460497.37,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,460497.37,1138608.79,,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007045950,FEDERIS ISR EURO M,2487.29,2026-01-16T00:00:00,P,810,1,684647.8,684647.8,2014704.9,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,684647.8,1330057.0999999999,,0,2014704.9,1330057.0999999999,CAPREVAL AG,batch,0,1330057.0999999999,2014704.9,,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5505.87,2026-01-16T00:00:00,P,18,1,39697.200000000004,39697.200000000004,99105.66,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,39697.200000000004,59408.46,MSDEPN,-0.00452068436895047,98657.63459196348,58960.43459196347,CAPREVAL AG,batch,0,58960.43459196347,98657.63459196348,2026-01-19T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007057674,FEDERIS ISR ACTIONS US MM,4500.43,2026-01-16T00:00:00,P,71,1,220418.58000000002,220418.58000000002,319530.53,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,220418.58000000002,99111.95000000001,,0,319530.53,99111.95000000001,CAPREVAL AG,batch,0,99111.95000000001,319530.53,,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0000986531,SELECTION VALEURS MOYENNES,1006.69,2026-01-16T00:00:00,P,1046,1,402464.80000000005,402464.8,1052997.74,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,402464.8,650532.94,,0,1052997.74,650532.94,CAPREVAL AG,batch,0,650532.94,1052997.74,,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0011441583,LBPAM ISR Opti Euro Equity MH,2551.38,2026-01-16T00:00:00,P,206,1,281586.38,281586.38,525584.28,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,281586.38,243997.90000000002,,0,525584.28,243997.90000000002,CAPREVAL AG,batch,0,243997.90000000002,525584.28,,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4156.81,2026-01-16T00:00:00,P,592,1,1027753.98,1027753.98,2460831.52,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,1027753.98,1433077.54,,0,2460831.52,1433077.54,CAPREVAL AG,batch,0,1433077.54,2460831.52,,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9901.6,2026-01-16T00:00:00,P,305,1,1224422.17,1224422.17,3019988,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,1224422.17,1795565.83,ActionMixte,-0.0091693044168555,2992296.8106927495,1767874.6406927495,CAPREVAL AG,batch,0,1767874.6406927495,2992296.8106927495,2026-01-19T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,1006.69,2026-01-16T00:00:00,P,13420,1,4747876,4747876,13509779.799999999,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,8761903.799999999,,0,13509779.799999999,8761903.799999999,CMAV AG,Hors mandat CMAV AG,0,8761903.799999999,13509779.799999999,,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CMAV,CMA2C,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4156.81,2026-01-16T00:00:00,P,310,1,554867.4,554867.4,1288611.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,554867.4,733743.7000000001,,0,1288611.1,733743.7000000001,CMAV AG,Hors mandat CMAV AG,0,733743.7000000001,1288611.1,,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CMAV,CMA2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6814.94,2026-01-16T00:00:00,P,390,1,1005206,1005206,2657826.6,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1005206,1652620.6,,0,2657826.6,1652620.6,CMAV AG,Hors mandat CMAV AG,0,1652620.6,2657826.6,,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CMAV,CMA2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3463.85,2026-01-16T00:00:00,P,430,1,659705,659705,1489455.5,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,659705,829750.5,,0,1489455.5,829750.5,CMAV AG,Hors mandat CMAV AG,0,829750.5,1489455.5,,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CMAV,CMA2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2200.07,2026-01-16T00:00:00,P,550,1,550383.4,550383.4,1210038.5,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,550383.4,659655.1,MSDEEEMN,-0.00276159359030013,1206696.8654343835,656313.4654343835,CMAV AG,Hors mandat CMAV AG,0,656313.4654343835,1206696.8654343835,2026-01-19T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CMAV,CMA2C,FR0007012182,LBPAM ISR Actions Euromonde MH,9901.6,2026-01-16T00:00:00,P,2219,1,7331216.74,7331216.74,21971650.4,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,7331216.74,14640433.659999998,ActionMixte,-0.0091693044168555,21770185.648941673,14438968.908941673,CMAV AG,Hors mandat CMAV AG,0,14438968.908941673,21770185.648941673,2026-01-19T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CMAV,CMA2C,FR0007045950,FEDERIS ISR EURO M,2487.29,2026-01-16T00:00:00,P,590,1,525483.5,525483.5,1467501.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,525483.5,942017.6000000001,,0,1467501.1,942017.6000000001,CMAV AG,Hors mandat CMAV AG,0,942017.6000000001,1467501.1,,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,CMAV,CMA2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3551.35,2026-01-16T00:00:00,P,180,1,319125.60000000003,319125.60000000003,639243,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,319125.60000000003,320117.39999999997,,0,639243,320117.39999999997,CMAV AG,Hors mandat CMAV AG,0,320117.39999999997,639243,,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,EMUT,EMU2A,FR0013342326,Tocqueville US Equity SRI GP,247.2,2026-01-16T00:00:00,P,1724,1,387848.27999999997,387848.27999999997,426172.8,PP,FC_Act_US,,FR41,12234458,PP_FAC_Act_EUR_LC,387848.27999999997,38324.52000000002,,0,426172.8,38324.52000000002,EMUT AG,Hors mandat EMUT AG,0,38324.52000000002,426172.8,,PP_FAC_Act,EMUT HORS MDT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,EMUT,EMU2A,FR0013230042,Tocqueville Value Euro ISR GP,179.02,2026-01-16T00:00:00,P,1064,1,168303.52000000002,168303.52000000002,190477.28,PP,FC_Act_EUR,,FR41,12238661,PP_FAC_Act_EUR_LC,168303.52000000002,22173.75999999998,,0,190477.28,22173.75999999998,EMUT AG,Hors mandat EMUT AG,0,22173.75999999998,190477.28,,PP_FAC_Act,EMUT HORS MDT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,EMUT,EMU2A,FR0007022793,LBPAM ACTIONS EX-EURO-M,5148.84,2026-01-16T00:00:00,P,19,1,86212.5,86212.5,97827.96,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,86212.5,11615.460000000006,M7EUM,-0.00882902768080366,96964.23423320346,10751.73423320346,EMUT AG,Hors mandat EMUT AG,0,10751.73423320346,96964.23423320346,2026-01-19T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,EMUT,EMU2A,FR0010702084,INSERTION EMP DYN RC,249.36,2026-01-16T00:00:00,P,361.7122,1,70081.9999062084,70081.9999062084,90196.55,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,3030930,PP_FAC_Act_EUR_LC,70081.9999062084,20114.550093791608,,0,90196.55,20114.550093791608,EMUT AG,Hors mandat EMUT AG,0,20114.550093791608,90196.55,,PP_FAC_Act,EMUT HORS MDT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,EMUT,EMU2A,FR0007045950,FEDERIS ISR EURO M,2390.61,2026-01-16T00:00:00,P,353,1,688148.44,688148.44,843885.33,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,688148.44,155736.89,,0,843885.33,155736.89,EMUT AG,Hors mandat EMUT AG,0,155736.89,843885.33,,PP_FAC_Act,EMUT HORS MDT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,EMUT,EMU2A,FR0000986531,SELECTION VALEURS MOYENNES,952.76,2026-01-16T00:00:00,P,119,1,102688.67,102688.67,113378.44,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,102688.67,10689.770000000004,,0,113378.44,10689.770000000004,EMUT AG,Hors mandat EMUT AG,0,10689.770000000004,113378.44,,PP_FAC_Act,EMUT HORS MDT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,INPR,INP2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4500.43,2026-01-16T00:00:00,P,6115,1,7530823.43,7530823.43,27520129.450000003,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,7530823.43,19989306.020000003,,0,27520129.450000003,19989306.020000003,INPR AG,Hors mandat INPR AG,0,19989306.020000003,27520129.450000003,,PP_FAC_Act,INPR HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,INPR,INP2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3463.85,2026-01-16T00:00:00,P,4166,1,4766835.38,4766835.38,14430399.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,4766835.38,9663563.719999999,,0,14430399.1,9663563.719999999,INPR AG,Hors mandat INPR AG,0,9663563.719999999,14430399.099999998,,PP_FAC_Act,INPR HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,INPR,INP2C,FR0014010YJ4,LBPAM ISR Actions Focus Euro I2,10559.81,2026-01-16T00:00:00,P,191.82795,1,477592.1998118414,477592.1998118414,2025666.7,PP,FC_Act_EUR,,FR41,12771012,PP_FAC_Act_EUR_LC,477592.1998118414,1548074.5001881586,,0,2025666.7,1548074.5001881586,INPR AG,Hors mandat INPR AG,0,1548074.5001881586,2025666.7,,PP_FAC_Act,INPR HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,INPR,INP2C,FR0007442041,UBS MM FRA ACT,12882.64,2026-01-16T00:00:00,P,2053,1,6495313.97,6495313.97,26448059.92,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8615533,PP_FAC_Act_EUR_LC,6495313.97,19952745.950000003,,0,26448059.92,19952745.950000003,INPR AG,Hors mandat INPR AG,0,19952745.950000003,26448059.92,,PP_FAC_Act,INPR HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,INPR,INP2C,FR0007022793,LBPAM ACTIONS EX-EURO-M,5323.42,2026-01-16T00:00:00,P,300,1,543597,543597,1597026,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,543597,1053429,M7EUM,-0.00882902768080366,1582925.8132390368,1039328.8132390368,INPR AG,Hors mandat INPR AG,0,1039328.8132390368,1582925.8132390368,2026-01-19T00:00:00,PP_FAC_Act,INPR HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,INPR,INP2C,FR0007021936,FEDERIS ISR FRANCE MH,475.11,2026-01-16T00:00:00,P,11000,1,1414820,1414820,5226210,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,1414820,3811390,,0,5226210,3811390,INPR AG,Hors mandat INPR AG,0,3811390,5226210,,PP_FAC_Act,INPR HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,INPR,INP2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3551.35,2026-01-16T00:00:00,P,3900,1,5566093.5,5566093.5,13850265,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,5566093.5,8284171.5,,0,13850265,8284171.5,INPR AG,Hors mandat INPR AG,0,8284171.5,13850265,,PP_FAC_Act,INPR HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,INPR,INP2C,FR0007045950,FEDERIS ISR EURO M,2487.29,2026-01-16T00:00:00,P,15000,1,12776999.620000001,12776999.620000001,37309350,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,12776999.620000001,24532350.38,,0,37309350,24532350.38,INPR AG,Hors mandat INPR AG,0,24532350.38,37309350,,PP_FAC_Act,INPR HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,INPR,INP2C,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5505.87,2026-01-16T00:00:00,P,1375,1,2073007.1999999997,2073007.1999999997,7570571.25,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,2073007.1999999997,5497564.050000001,MSDEPN,-0.00452068436895047,7536347.0868861,5463339.886886099,INPR AG,Hors mandat INPR AG,0,5463339.886886099,7536347.086886099,2026-01-19T00:00:00,PP_FAC_Act,INPR HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,INPR,INP2C,FR0000986531,SELECTION VALEURS MOYENNES,1006.69,2026-01-16T00:00:00,P,9833,1,4420615.980000001,4420615.98,9898782.77,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4420615.98,5478166.789999999,,0,9898782.77,5478166.789999999,INPR AG,Hors mandat INPR AG,0,5478166.789999999,9898782.77,,PP_FAC_Act,INPR HM ACT COTE
EXPORT_PRMP_ADP,2026-01-20T00:00:00,Groupe MH,INPR,INP2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6814.94,2026-01-16T00:00:00,P,940,1,3404388,3404388,6406043.6,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,3404388,3001655.5999999996,,0,6406043.6,3001655.5999999996,INPR AG,Hors mandat INPR AG,0,3001655.5999999996,6406043.6,,PP_FAC_Act,INPR HM ACT COTE
