PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Ref Unik Asset]
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP1R,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.9,2026-03-20T00:00:00,P,664,1,1138801.3299999998,1138801.3299999998,2837869.6,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1138801.3299999998,1699068.2700000003,,0,2837869.6,1699068.2700000003,MHP PERE,Mandats LBPAM MHP PERE,0,1699068.2700000003,2837869.6,,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-24T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP1R,FR0000986531,SELECTION VALEURS MOYENNES,922.52,2026-03-20T00:00:00,P,5400,1,2432947.11,2432947.11,4981608,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2548660.89,M7EM,0.0107658220656743,5035239.10532894,2602291.99532894,MHP PERE,Mandats LBPAM MHP PERE,0,2602291.99532894,5035239.10532894,2026-03-23T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP1R,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6057.46,2026-03-20T00:00:00,P,932,1,2417368.6799999997,2417368.6799999997,5645552.72,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.6799999997,3228184.04,M7EM,0.0107658220656743,5706331.7360459035,3288963.056045904,MHP PERE,Mandats LBPAM MHP PERE,0,3288963.056045904,5706331.7360459035,2026-03-23T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR0007475975,MH Lazard action euro LC,472.07,2026-03-20T00:00:00,P,1903737.57248,1,713346927.3070494,713346927.3070494,898697395.84,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,713346927.3070494,185350468.53295064,M7EM,0.0107658220656743,908372612.0944984,195025684.787449,MHP AG,Hors mandat MHP AG,0,195025684.787449,908372612.0944984,2026-03-23T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR0007021936,FEDERIS ISR FRANCE MH,438.05,2026-03-20T00:00:00,P,202477,1,86652809.35000001,86652809.35000001,88695049.85000001,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,86652809.35000001,2042240.5,M7EM,0.0107658220656743,89649924.97479123,2997115.62479122,MHP AG,Hors mandat MHP AG,0,2997115.62479122,89649924.97479123,2026-03-23T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1465.31,2026-03-20T00:00:00,P,80245,1000,111914639.50999998,111914639.50999998,117583800.95,PP,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,111914639.50999998,5669161.440000027,,0,117583800.95,5669161.440000027,MHP AG,Hors mandat MHP AG,0,5669161.440000027,117583800.95,,PP_FAC_Act,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR001400N7S5,MH EDRAM DIVERSIFIE,11007.27,2026-03-20T00:00:00,P,19315,1,199496299.18,199496299.18,212605420.05,PP,,FR44,10907450,PP_FAC_Act_EUR_LC,199496299.18,13109120.870000005,Composite_diversifie,0.0107658220656743,214894292.17245626,15397992.992456257,MHP AG,Hors mandat MHP AG,0,15397992.992456257,214894292.17245626,2026-03-23T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Div
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR001400WZF9,Fonds Objectif Biodiversit� Actions Cot�,10549.09,2026-03-20T00:00:00,P,1500,1,15000000,15000000,15823635,PP,,FR41,11972345,PP_FAC_Act_EUR_LC,15000000,823635,,0,15823635,823635,MHP AG,Hors mandat MHP AG,0,823635,15823635,,PP_FAC_Act,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Act_Mixte
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1310.34,2026-03-20T00:00:00,P,27715,1000,28086023.700000003,28086023.700000003,36316073.1,PP,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,28086023.700000003,8230049.3999999985,,0,36316073.1,8230049.3999999985,MHP AG,Hors mandat MHP AG,0,8230049.3999999985,36316073.1,,PP_FAC_Act,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Act_exEUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR0000986531,SELECTION VALEURS MOYENNES,922.52,2026-03-20T00:00:00,P,168110,1,138060805.9,138060805.9,155084837.2,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,138060805.9,17024031.299999982,M7EM,0.0107658220656743,156754452.96237925,18693647.06237924,MHP AG,Hors mandat MHP AG,0,18693647.06237924,156754452.96237925,2026-03-23T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR0013032430,DOM REFLEX I,1233.39,2026-03-20T00:00:00,P,8115,1,10004334.299999999,10004334.299999999,10008959.850000001,PP,,FR44,7271877,PP_FAC_Act_EUR_LC,10004334.299999999,4625.550000002608,Composite_diversifie,0.0107658220656743,10116714.53080758,112380.23080758192,MHP AG,Hors mandat MHP AG,0,112380.23080758192,10116714.53080758,2026-03-23T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Div
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR001400CCX3,GEMEQUITY PART MH,144.67,2026-03-20T00:00:00,P,769495,1,103166055.69999999,103166055.69999999,111322841.64999999,PP,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,103166055.69999999,8156785.950000003,MSDEEEMN,-0.0329938287244547,107649874.8794803,4483819.179480314,MHP AG,Hors mandat MHP AG,0,4483819.179480314,107649874.8794803,2026-03-23T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Act_Emerg
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1387.96,2026-03-20T00:00:00,P,214120,1000,220445155.6,220445155.6,297189995.2,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,220445155.6,76744839.6,M7EM,0.0107658220656743,300389489.8080218,79944334.20802179,MHP AG,Hors mandat MHP AG,0,79944334.20802179,300389489.8080218,2026-03-23T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR0011945989,MH EDRAM Euro Smidcap H - EUR,2020.3,2026-03-20T00:00:00,P,160709.63,1,234723560.97559997,234723560.97559997,324681665.49,PP,PP_FAC_Act_EUR_LC,FR41,8426038,PP_FAC_Act_EUR_LC,234723560.97559997,89958104.51440004,,0,324681665.49,89958104.51440004,MHP AG,Hors mandat MHP AG,0,89958104.51440004,324681665.49,,PP_FAC_Act,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Act_Mixte
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1465.31,2026-03-20T00:00:00,P,410,1000,603294.5,603294.5,600777.1,PP,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,603294.5,-2517.4000000000233,,0,600777.1,-2517.4000000000233,MMH AG,Hors mandat MUTUELLE MH AG,0,-2517.4000000000233,600777.1,,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0000986531,SELECTION VALEURS MOYENNES,922.52,2026-03-20T00:00:00,P,8102,1,5435895.16,5435895.16,7474257.04,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,5435895.16,2038361.88,M7EM,0.0107658220656743,7554723.561365753,2118828.4013657533,MMH AG,Hors mandat MUTUELLE MH AG,0,2118828.4013657533,7554723.561365753,2026-03-23T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6057.46,2026-03-20T00:00:00,P,299,1,1431845.22,1431845.22,1811180.54,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1431845.22,379335.32000000007,M7EM,0.0107658220656743,1830679.387422452,398834.167422452,MMH AG,Hors mandat MUTUELLE MH AG,0,398834.167422452,1830679.387422452,2026-03-23T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400CCX3,GEMEQUITY PART MH,144.67,2026-03-20T00:00:00,P,27856,1,2973227.24,2973227.24,4029927.52,PP,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,2973227.24,1056700.2799999998,MSDEEEMN,-0.0329938287244547,3896964.7816331536,923737.5416331533,MMH AG,Hors mandat MUTUELLE MH AG,0,923737.5416331533,3896964.7816331536,2026-03-23T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_Emerg
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0014003QV0,LBPAM ISR ACTIONS ENVIRON-MH,12853.68,2026-03-20T00:00:00,P,475,1,4750000,4750000,6105498,PP,PP_FAC_Act_EUR_LC,FR41,9529463,PP_FAC_Act_EUR_LC,4750000,1355498,M7EM,0.0107658220656743,6171228.705090331,1421228.705090331,MMH AG,Hors mandat MUTUELLE MH AG,0,1421228.705090331,6171228.705090331,2026-03-23T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1387.96,2026-03-20T00:00:00,P,7556,1000,7760837.859999999,7760837.859999999,10487425.76,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,7760837.859999999,2726587.9000000004,M7EM,0.0107658220656743,10600331.51965913,2839493.6596591305,MMH AG,Hors mandat MUTUELLE MH AG,0,2839493.6596591305,10600331.51965913,2026-03-23T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007475975,MH Lazard action euro LC,472.07,2026-03-20T00:00:00,P,5307.79006,1,1126750.7257925575,1126750.7257925575,2505648.45,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,1126750.7257925575,1378897.7242074427,M7EM,0.0107658220656743,2532623.815371833,1405873.0895792753,MMH AG,Hors mandat MUTUELLE MH AG,0,1405873.0895792753,2532623.815371833,2026-03-23T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.9,2026-03-20T00:00:00,P,295,1,1228087.95,1228087.95,1260800.5,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1228087.95,32712.550000000047,,0,1260800.5,32712.550000000047,MMH AG,Hors mandat MUTUELLE MH AG,0,32712.550000000047,1260800.5,,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1310.34,2026-03-20T00:00:00,P,2415,1000,2810464.7600000002,2810464.7600000002,3164471.1,PP,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,2810464.7600000002,354006.33999999985,,0,3164471.1,354006.33999999985,MMH AG,Hors mandat MUTUELLE MH AG,0,354006.33999999985,3164471.1,,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_exEUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3284.92,2026-03-20T00:00:00,P,402,1,789805.1799999999,789805.1799999999,1320537.84,PP,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,789805.1799999999,530732.6600000001,M7EM,0.0107658220656743,1334754.51541643,544949.3354164301,MMH AG,Hors mandat MUTUELLE MH AG,0,544949.3354164301,1334754.51541643,2026-03-23T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2D,FR0007057674,FEDERIS ISR ACTIONS US MM,4424.87,2026-03-20T00:00:00,P,127,1,418538.04000000004,418538.04,561958.49,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,418538.04,143420.45,,0,561958.49,143420.45,MHP AG,Hors mandat MHP AG,0,143420.45,561958.49,,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-24T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2D,FR0007475975,MH Lazard action euro LC,527.56,2026-03-20T00:00:00,P,4071.9888,1,771861.337436376,771861.337436376,2148218.41,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,771861.337436376,1376357.072563624,M7EM,0.0107658220656743,2171345.747160266,1399484.40972389,MHP AG,Hors mandat MHP AG,0,1399484.40972389,2171345.747160266,2026-03-23T00:00:00,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2D,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6839.87,2026-03-20T00:00:00,P,120,1,233177.95,233177.95,820784.4,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,233177.95,587606.45,M7EM,0.0107658220656743,829620.8188046813,596442.8688046813,MHP AG,Hors mandat MHP AG,0,596442.8688046813,829620.8188046813,2026-03-23T00:00:00,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2D,FR0007021936,FEDERIS ISR FRANCE MH,492.25,2026-03-20T00:00:00,P,900,1,140329.71999999997,140329.71999999997,443025,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,140329.71999999997,302695.28,M7EM,0.0107658220656743,447794.5283206454,307464.8083206454,MHP AG,Hors mandat MHP AG,0,307464.8083206454,447794.5283206454,2026-03-23T00:00:00,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3284.92,2026-03-20T00:00:00,P,1620,1,1731890,1731890,5321570.4,PP,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1731890,3589680.4000000004,M7EM,0.0107658220656743,5378861.48003636,3646971.48003636,MHRS AG,Hors mandat MHRS AG,0,3646971.48003636,5378861.48003636,2026-03-23T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2C,FR0007021936,FEDERIS ISR FRANCE MH,438.05,2026-03-20T00:00:00,P,800,1,105511.99999999999,105511.99999999999,350440,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,105511.99999999999,244928,M7EM,0.0107658220656743,354212.7746846949,248700.7746846949,MHRS AG,Hors mandat MHRS AG,0,248700.7746846949,354212.7746846949,2026-03-23T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6057.46,2026-03-20T00:00:00,P,1584,1,3694444.3199999994,3694444.3199999994,9595016.64,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,3694444.3199999994,5900572.320000001,M7EM,0.0107658220656743,9698314.881863425,6003870.561863425,MHRS AG,Hors mandat MHRS AG,0,6003870.561863425,9698314.881863425,2026-03-23T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2C,FR001400OLK6,MH AMUNDI ACTIONS EURO U,116.61,2026-03-20T00:00:00,P,1,1,100,100,116.61,PP,PP_FAC_Act_EUR_LC,FR41,11110054,PP_FAC_Act_EUR_LC,100,16.61,M7EM,0.0107658220656743,117.86540251107829,17.865402511078287,MHRS AG,Hors mandat MHRS AG,0,17.865402511078287,117.86540251107829,2026-03-23T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.9,2026-03-20T00:00:00,P,3059,1,4316548.46,4316548.46,13073860.100000001,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,4316548.46,8757311.64,,0,13073860.100000001,8757311.64,MHRS AG,Hors mandat MHRS AG,0,8757311.64,13073860.100000001,,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2C,FR0007475975,MH Lazard action euro LC,472.07,2026-03-20T00:00:00,P,18513.34446,1,2756712.802239564,2756712.802239564,8739594.52,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,2756712.802239564,5982881.717760436,M7EM,0.0107658220656743,8833683.439528462,6076970.637288898,MHRS AG,Hors mandat MHRS AG,0,6076970.637288898,8833683.439528462,2026-03-23T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3218.29,2026-03-20T00:00:00,P,4278,1,5692267.63,5692267.63,13767844.620000001,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,5692267.63,8075576.990000001,M7EM,0.0107658220656743,13916066.785406772,8223799.155406772,MHRS AG,Hors mandat MHRS AG,0,8223799.155406772,13916066.785406772,2026-03-23T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2C,FR0000986531,SELECTION VALEURS MOYENNES,922.52,2026-03-20T00:00:00,P,6580,1,1417462,1417462,6070181.6,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,1417462,4652719.6,M7EM,0.0107658220656743,6135532.09501193,4718070.09501193,MHRS AG,Hors mandat MHRS AG,0,4718070.09501193,6135532.09501193,2026-03-23T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1387.96,2026-03-20T00:00:00,P,8830,1000,9278387.4,9278387.4,12255686.8,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,9278387.4,2977299.4000000004,M7EM,0.0107658220656743,12387629.343381435,3109241.9433814343,MHRS AG,Hors mandat MHRS AG,0,3109241.9433814343,12387629.343381435,2026-03-23T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2C,FR0014010YJ4,LBPAM ISR Actions Focus Euro I2,9865.22,2026-03-20T00:00:00,P,532.21668,1,1696133.3395103505,1696133.3395103507,5250434.64,PP,,FR41,12771012,PP_FAC_Act_EUR_LC,1696133.3395103507,3554301.300489649,M7EM,0.0107658220656743,5306959.885101693,3610826.5455913423,MHRS AG,Hors mandat MHRS AG,0,3610826.5455913423,5306959.885101693,2026-03-23T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2F,FR0000986531,SELECTION VALEURS MOYENNES,922.52,2026-03-20T00:00:00,P,546,1,301354.46,301354.46,503695.92,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,301354.46,202341.45999999996,M7EM,0.0107658220656743,509118.62064992613,207764.1606499261,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,207764.1606499261,509118.62064992613,2026-03-23T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2F,FR0007475975,MH Lazard action euro LC,472.07,2026-03-20T00:00:00,P,7395.86804,1,1973456.1246080261,1973456.1246080261,3491367.43,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,1973456.1246080261,1517911.305391974,M7EM,0.0107658220656743,3528954.8705172706,1555498.7459092445,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,1555498.7459092445,3528954.8705172706,2026-03-23T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2F,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6057.46,2026-03-20T00:00:00,P,58,1,193215.49000000002,193215.49000000002,351332.68,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,193215.49000000002,158117.18999999997,M7EM,0.0107658220656743,355115.0651187365,161899.57511873645,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,161899.57511873645,355115.0651187365,2026-03-23T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2F,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.9,2026-03-20T00:00:00,P,208,1,699104.29,699104.29,888971.2,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,699104.29,189866.90999999992,,0,888971.2,189866.90999999992,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,189866.90999999992,888971.2,,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-24T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2G,FR0007057674,FEDERIS ISR ACTIONS US MM,4424.87,2026-03-20T00:00:00,P,150,1,547843.44,547843.44,663730.5,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,547843.44,115887.06000000006,,0,663730.5,115887.06000000006,MHRS AG SG,Mandats LBPAM MHRS SG,0,115887.06000000006,663730.5,,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-24T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2G,FR0007475975,MH Lazard action euro LC,527.56,2026-03-20T00:00:00,P,1780.31138,1,420607.3084144986,420607.3084144986,939221.07,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,420607.3084144986,518613.7615855014,M7EM,0.0107658220656743,949332.5569199522,528725.2485054536,MHRS AG SG,Mandats LBPAM MHRS SG,0,528725.2485054536,949332.5569199522,2026-03-23T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2G,FR0000986531,SELECTION VALEURS MOYENNES,1032.48,2026-03-20T00:00:00,P,467,1,247192.44000000003,247192.44000000003,482168.16,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,247192.44000000003,234975.71999999994,M7EM,0.0107658220656743,487359.0966162936,240166.65661629356,MHRS AG SG,Mandats LBPAM MHRS SG,0,240166.65661629356,487359.0966162936,2026-03-23T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
