PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2]
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0011758044,LBPAM PRO ALTO M,1138.02,2026-03-06T00:00:00,P,1153,1,1152877.74,1152877.74,1312137.06,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,1152877.74,159259.32000000007,,0,1312137.06,159259.32000000007,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,159259.32000000007,1312137.06,,PP_FAC_Taux,AUXIA ASS HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,977.14,2026-03-06T00:00:00,P,737,1,291444.63,291444.63,720152.18,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,428707.55000000005,M7EM,-0.00643518264965229,715517.8691861548,424073.2391861548,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,424073.2391861548,715517.8691861548,2026-03-09T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6401.62,2026-03-06T00:00:00,P,80,1,354119.48,354119.48,512129.6,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,354119.48,158010.12,M7EM,-0.00643518264965229,508833.95248370664,154714.47248370666,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,154714.47248370666,508833.95248370664,2026-03-09T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007475975,MH Lazard action euro LC,493.14,2026-03-06T00:00:00,P,4450.77846,1,1058205.1096047643,1058205.1096047643,2194856.89,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,1058205.1096047643,1136651.7803952359,M7EM,-0.00643518264965229,2180732.5850230022,1122527.475418238,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,1122527.475418238,2180732.5850230022,2026-03-09T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007074166,LBPAM ACTIONS VALUE EURO,3331.24,2026-03-06T00:00:00,P,360,1,482660.91000000003,482660.91000000003,1199246.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,482660.91000000003,716585.4899999999,M7EM,-0.00643518264965229,1191529.030374062,708868.120374062,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,708868.120374062,1191529.030374062,2026-03-09T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4035.22,2026-03-06T00:00:00,P,459,1,824285.82,824285.82,1852165.98,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,824285.82,1027880.16,M7EM,-0.00643518264965229,1840246.9536212278,1015961.1336212278,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,1015961.1336212278,1840246.9536212278,2026-03-09T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4423.07,2026-03-06T00:00:00,P,253,1,678111.4199999999,678111.4199999999,1119036.71,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,678111.4199999999,440925.29000000004,,0,1119036.71,440925.29000000004,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,440925.29000000004,1119036.71,,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33732.91,2026-03-06T00:00:00,P,10,1,302123.6,302123.6,337329.1,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,302123.6,35205.5,HE00,-0.0067752814132465,335043.60041862284,32920.00041862286,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,32920.00041862286,335043.60041862284,2026-03-09T00:00:00,PP_FAC_Taux,AUXIA ASS HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022793,LBPAM ACTIONS EX-EURO-M,5318.07,2026-03-06T00:00:00,P,46,1,128144.68,128144.68,244631.22,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,128144.68,116486.54000000001,,0,244631.22,116486.54000000001,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,116486.54000000001,244631.22,,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5595.06,2026-03-06T00:00:00,P,21,1,67940.23,67940.23,117496.26,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,67940.23,49556.03,MSDEPN,-0.0366257341163909,113192.87322156965,45252.643221569655,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,45252.643221569655,113192.87322156965,2026-03-09T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,AUXIA,AUX2D,FR0011312859,TESTAMENT OBSEQUES FINANCEMENT II,136.67,2026-03-06T00:00:00,P,345277.204375933,1,41618433.35517705,41618433.35517705,47189035.519999996,PP,FC_Taux_Infl,PP_FAC_Taux_Infl,FR42,3813610,PP_FAC_Taux_Infl,41618433.35517705,5570602.1648229435,LF94TRUU,0.000534050264709827,47214236.83691085,5595803.481733799,AUXIA AG,Hors mandat AUXIA AG,0,5595803.481733799,47214236.83691085,2026-03-06T00:00:00,PP_FAC_Taux,AUXIA HM ACT PIV UC,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007475975,MH Lazard action euro LC,493.14,2026-03-06T00:00:00,P,3835.24527,1,684647.7968692987,684647.7968692987,1891312.85,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,684647.7968692987,1206665.0531307014,M7EM,-0.00643518264965229,1879141.9063626158,1194494.109493317,CAPREVAL AG,batch,0,1194494.109493317,1879141.9063626158,2026-03-09T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU2541301847,EdRF EM Climate Bonds S EUR H,108.39,2026-03-06T00:00:00,P,1825,1,182208,182208,197811.75,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,182208,15603.75,,0,197811.75,15603.75,CAPREVAL AG,batch,0,15603.75,197811.75,,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12529.68,2026-03-06T00:00:00,P,397,1,4136179.95,4136179.95,4974282.96,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,4136179.95,838103.0099999998,UCBIFX13,-0.0182737105510098,4883384.35299014,747204.40299014,CAPREVAL AG,batch,0,747204.40299014,4883384.35299014,2026-03-06T00:00:00,PP_FAC_Conv,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5595.06,2026-03-06T00:00:00,P,18,1,39697.200000000004,39697.200000000004,100711.08,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,39697.200000000004,61013.88,MSDEPN,-0.0366257341163909,97022.46276134542,57325.26276134542,CAPREVAL AG,batch,0,57325.26276134542,97022.46276134542,2026-03-09T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007057674,FEDERIS ISR ACTIONS US MM,4423.07,2026-03-06T00:00:00,P,71,1,220418.58000000002,220418.58000000002,314037.97,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,220418.58000000002,93619.38999999996,,0,314037.97,93619.38999999996,CAPREVAL AG,batch,0,93619.38999999996,314037.97,,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0000986531,SELECTION VALEURS MOYENNES,977.14,2026-03-06T00:00:00,P,1046,1,402464.80000000005,402464.8,1022088.44,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,402464.8,619623.6399999999,M7EM,-0.00643518264965229,1015511.1142045018,613046.3142045019,CAPREVAL AG,batch,0,613046.3142045019,1015511.114204502,2026-03-09T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33732.91,2026-03-06T00:00:00,P,68,1,1990568.76,1990568.76,2293837.88,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1990568.76,303269.1199999999,HE00,-0.0067752814132465,2278296.4828466354,287727.7228466354,CAPREVAL AG,batch,0,287727.7228466354,2278296.4828466354,2026-03-09T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0011441583,LBPAM ISR Opti Euro Equity MH,2455.85,2026-03-06T00:00:00,P,206,1,281586.38,281586.38,505905.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,281586.38,224318.71999999997,M7EM,-0.00643518264965229,502649.50827810937,221063.12827810936,CAPREVAL AG,batch,0,221063.12827810936,502649.50827810937,2026-03-09T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4035.22,2026-03-06T00:00:00,P,592,1,1027753.98,1027753.98,2388850.24,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,1027753.98,1361096.2600000002,M7EM,-0.00643518264965229,2373477.5523829344,1345723.5723829344,CAPREVAL AG,batch,0,1345723.5723829344,2373477.5523829344,2026-03-09T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,96.77,2026-03-06T00:00:00,P,6352,1,545827.36,545827.36,614683.04,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,545827.36,68855.68000000005,HE00,-0.0067752814132465,610518.3894240502,64691.02942405024,CAPREVAL AG,batch,0,64691.02942405024,610518.3894240502,2026-03-09T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0144746509,CANDRIAM BONDS EURO HIGH YIELD-IC,1598.64,2026-03-06T00:00:00,P,458,1,573608.36,573608.36,732177.12,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,4932779,PP_FAC_Taux_Corp_HY,573608.36,158568.76,HE00,-0.0067752814132465,727216.4139676597,153608.0539676597,CAPREVAL AG,batch,0,153608.0539676597,727216.4139676597,2026-03-09T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9592.9,2026-03-06T00:00:00,P,305,1,1224422.17,1224422.17,2925834.5,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,1224422.17,1701412.33,,0,2925834.5,1701412.33,CAPREVAL AG,batch,0,1701412.33,2925834.5,,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CMAV,CMA2C,FR0011034560,EDR FINANCIAL BDS S,1489.82,2026-03-06T00:00:00,P,3582,1,3500473.6799999997,3500473.68,5336535.24,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3500473.68,1836061.56,LECPTREU,-0.00257033785917042,5322818.541435831,1822344.861435831,CMAV AG,Hors mandat CMAV AG,0,1822344.861435831,5322818.541435831,2026-03-06T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CMAV,CMA2C,FR0007475975,MH Lazard action euro LC,493.14,2026-03-06T00:00:00,P,2793.57371,1,525483.4981946029,525483.4981946029,1377622.94,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,525483.4981946029,852139.441805397,M7EM,-0.00643518264965229,1368757.684758749,843274.1865641462,CMAV AG,Hors mandat CMAV AG,0,843274.1865641462,1368757.684758749,2026-03-09T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CMAV,CMA2C,FR0010135103,CARMIGNAC PATRIMOINE,805.87,2026-03-06T00:00:00,P,644,1,369620.11999999976,369620.11999999976,518980.28,PP,FC_Div,PP_FAC_DIV_Autres,FR44,1559507,PP_FAC_DIV_Autres,369620.11999999976,149360.16000000027,,0,518980.28,149360.16000000027,CMAV AG,Hors mandat CMAV AG,0,149360.16000000027,518980.28,,PP_FAC_DIV,CMAV HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,977.14,2026-03-06T00:00:00,P,13420,1,4747876,4747876,13113218.799999999,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,8365342.799999999,M7EM,-0.00643518264965229,13028832.841897145,8280956.841897145,CMAV AG,Hors mandat CMAV AG,0,8280956.841897145,13028832.841897145,2026-03-09T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CMAV,CMA2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6401.62,2026-03-06T00:00:00,P,390,1,1005206,1005206,2496631.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1005206,1491425.7999999998,M7EM,-0.00643518264965229,2480565.51835807,1475359.51835807,CMAV AG,Hors mandat CMAV AG,0,1475359.51835807,2480565.51835807,2026-03-09T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CMAV,CMA2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3331.24,2026-03-06T00:00:00,P,430,1,659705.0000000001,659705,1432433.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,659705,772728.2,M7EM,-0.00643518264965229,1423215.230724574,763510.2307245741,CMAV AG,Hors mandat CMAV AG,0,763510.2307245741,1423215.230724574,2026-03-09T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CMAV,CMA2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2223.3,2026-03-06T00:00:00,P,550,1,550383.4,550383.4,1222815,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,550383.4,672431.6,MSDEEEMN,-0.0312286070651039,1184628.190851685,634244.7908516849,CMAV AG,Hors mandat CMAV AG,0,634244.7908516849,1184628.190851685,2026-03-09T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CMAV,CMA2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33732.91,2026-03-06T00:00:00,P,177,1,4942262.46,4942262.46,5970725.07,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,4942262.46,1028462.6100000003,HE00,-0.0067752814132465,5930271.7274096245,988009.2674096245,CMAV AG,Hors mandat CMAV AG,0,988009.2674096245,5930271.7274096245,2026-03-09T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CMAV,CMA2C,FR0007012182,LBPAM ISR Actions Euromonde MH,9592.9,2026-03-06T00:00:00,P,2219,1,7331216.74,7331216.74,21286645.1,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,7331216.74,13955428.360000001,,0,21286645.1,13955428.360000001,CMAV AG,Hors mandat CMAV AG,0,13955428.360000001,21286645.1,,PP_FAC_Act,CMAV HM ACT COTE,2026-03-10T00:00:00
EXPORT_PRMP_ADP,2026-03-10T00:00:00,Groupe MH,CMAV,CMA2C,FR0011758044,LBPAM PRO ALTO M,1138.02,2026-03-06T00:00:00,P,13700,1,13507104,13507104,15590873.999999998,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,13507104,2083769.9999999981,,0,15590873.999999998,2083769.9999999981,CMAV AG,Hors mandat CMAV AG,0,2083769.9999999981,15590873.999999998,,PP_FAC_Taux,CMAV HM ACT COTE,2026-03-10T00:00:00
