PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name]
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33799.47,2026-01-28T00:00:00,P,186,1,5000211.96,5000211.96,6286701.42,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,5000211.96,1286489.46,HE00,-0.000586382776522517,6283015.006566172,1282803.0465661716,AUXIA AG,Hors mandat AUXIA AG,0,1282803.0465661716,6283015.006566172,2026-01-29T00:00:00,PP_FAC_Taux,AUXIA HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0011758044,LBPAM PRO ALTO M,1136.35,2026-01-28T00:00:00,P,1153,1,1152877.74,1152877.74,1310211.55,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,1152877.74,157333.81000000006,,0,1310211.55,157333.81000000006,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,157333.81000000006,1310211.55,,PP_FAC_Taux,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,991.41,2026-01-28T00:00:00,P,737,1,291444.63,291444.63,730669.17,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,439224.54000000004,M7EM,-0.00664893617021277,725810.9973271277,434366.3673271277,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,434366.3673271277,725810.9973271277,2026-01-29T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6668.39,2026-01-28T00:00:00,P,80,1,354119.48,354119.48,533471.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,354119.48,179351.71999999997,M7EM,-0.00664893617021277,529924.1840425532,175804.7040425532,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,175804.7040425532,529924.1840425532,2026-01-29T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007475975,MH Lazard action euro LC,518.74,2026-01-28T00:00:00,P,4450.778,1,2306393.1596000004,2306393.1596000004,2308796.58,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,2306393.1596000004,2403.4203999997117,M7EM,-0.00664893617021277,2293445.5389095745,-12947.620690425858,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,-12947.620690425858,2293445.5389095745,2026-01-29T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007074166,LBPAM ACTIONS VALUE EURO,3449.45,2026-01-28T00:00:00,P,360,1,482660.91,482660.91,1241802,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,482660.91,759141.0900000001,M7EM,-0.00664893617021277,1233545.3377659575,750884.4277659575,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,750884.4277659575,1233545.3377659575,2026-01-29T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4095.1,2026-01-28T00:00:00,P,459,1,824285.82,824285.82,1879650.9,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,824285.82,1055365.08,M7EM,-0.00664893617021277,1867153.2211436168,1042867.4011436169,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,1042867.4011436169,1867153.2211436168,2026-01-29T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4410.08,2026-01-28T00:00:00,P,253,1,678111.4199999999,678111.4199999999,1115750.24,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,678111.4199999999,437638.82000000007,,0,1115750.24,437638.82000000007,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,437638.82000000007,1115750.24,,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33799.47,2026-01-28T00:00:00,P,10,1,302123.6,302123.6,337994.7,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,302123.6,35871.100000000035,HE00,-0.000586382776522517,337796.5057293641,35672.90572936414,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,35672.90572936414,337796.5057293641,2026-01-29T00:00:00,PP_FAC_Taux,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022793,LBPAM ACTIONS EX-EURO-M,5277.89,2026-01-28T00:00:00,P,46,1,128144.68,128144.68,242782.94,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,128144.68,114638.26000000001,,0,242782.94,114638.26000000001,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,114638.26000000001,242782.94,,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5389.07,2026-01-28T00:00:00,P,21,1,67940.23,67940.23,113170.47,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,67940.23,45230.240000000005,MSDEPN,0.00636489316561046,113890.78795105191,45950.55795105192,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,45950.55795105192,113890.78795105191,2026-01-29T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007045950,FEDERIS ISR EURO M,2456.77,2026-01-28T00:00:00,P,810,1,684647.8,684647.8,1989983.7,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,684647.8,1305335.9,M7EM,-0.00664893617021277,1976752.425398936,1292104.625398936,CAPREVAL AG,batch,0,1292104.625398936,1976752.425398936,2026-01-29T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU2541301847,EdRF EM Climate Bonds S EUR H,108.42,2026-01-28T00:00:00,P,1825,1,182208,182208,197866.5,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,182208,15658.5,,0,197866.5,15658.5,CAPREVAL AG,batch,0,15658.5,197866.5,,PP_FAC_Taux,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12749.9,2026-01-28T00:00:00,P,397,1,4136179.95,4136179.95,5061710.3,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,4136179.95,925530.3499999996,UCBIFX13,0.0100697386430293,5112680.399807729,976500.4498077286,CAPREVAL AG,batch,0,976500.4498077286,5112680.399807729,2026-01-28T00:00:00,PP_FAC_Conv,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5389.07,2026-01-28T00:00:00,P,18,1,39697.200000000004,39697.200000000004,97003.26,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,39697.200000000004,57306.05999999999,MSDEPN,0.00636489316561046,97620.67538661593,57923.47538661592,CAPREVAL AG,batch,0,57923.47538661592,97620.67538661593,2026-01-29T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007057674,FEDERIS ISR ACTIONS US MM,4410.08,2026-01-28T00:00:00,P,71,1,220418.58000000002,220418.58000000002,313115.68,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,220418.58000000002,92697.09999999998,,0,313115.68,92697.09999999998,CAPREVAL AG,batch,0,92697.09999999998,313115.68,,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0000986531,SELECTION VALEURS MOYENNES,991.41,2026-01-28T00:00:00,P,1046,1,402464.80000000005,402464.8,1037014.86,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,402464.8,634550.06,M7EM,-0.00664893617021277,1030119.8143882978,627655.0143882979,CAPREVAL AG,batch,0,627655.0143882979,1030119.814388298,2026-01-29T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33799.47,2026-01-28T00:00:00,P,68,1,1990568.76,1990568.76,2298363.96,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1990568.76,307795.19999999995,HE00,-0.000586382776522517,2297016.2389596757,306447.47895967565,CAPREVAL AG,batch,0,306447.47895967565,2297016.2389596757,2026-01-29T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0011441583,LBPAM ISR Opti Euro Equity MH,2518.58,2026-01-28T00:00:00,P,206,1,281586.38,281586.38,518827.48,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,281586.38,237241.09999999998,M7EM,-0.00664893617021277,515377.82920212764,233791.44920212764,CAPREVAL AG,batch,0,233791.44920212764,515377.82920212764,2026-01-29T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4095.1,2026-01-28T00:00:00,P,592,1,1027753.98,1027753.98,2424299.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,1027753.98,1396545.2200000002,M7EM,-0.00664893617021277,2408180.189361702,1380426.2093617022,CAPREVAL AG,batch,0,1380426.2093617022,2408180.189361702,2026-01-29T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,97.19,2026-01-28T00:00:00,P,6352,1,545827.36,545827.36,617350.88,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,545827.36,71523.52000000002,HE00,-0.000586382776522517,616988.8760768969,71161.51607689692,CAPREVAL AG,batch,0,71161.51607689692,616988.8760768969,2026-01-29T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0144746509,CANDRIAM BONDS EURO HIGH YIELD-IC,1607.37,2026-01-28T00:00:00,P,458,1,573608.36,573608.36,736175.46,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,4932779,PP_FAC_Taux_Corp_HY,573608.36,162567.09999999998,HE00,-0.000586382776522517,735743.7793897574,162135.41938975744,CAPREVAL AG,batch,0,162135.41938975744,735743.7793897574,2026-01-29T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9773.81,2026-01-28T00:00:00,P,305,1,1224422.17,1224422.17,2981012.05,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,1224422.17,1756589.88,,0,2981012.05,1756589.88,CAPREVAL AG,batch,0,1756589.88,2981012.05,,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CMAV,CMA2C,FR0011034560,EDR FINANCIAL BDS S,1499.73,2026-01-28T00:00:00,P,3582,1,3500473.6799999997,3500473.68,5372032.86,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3500473.68,1871559.1800000002,LECPTREU,0.000855782347020409,5376630.150889201,1876156.470889201,CMAV AG,Hors mandat CMAV AG,0,1876156.470889201,5376630.150889201,2026-01-28T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CMAV,CMA2C,FR0010135103,CARMIGNAC PATRIMOINE,811.79,2026-01-28T00:00:00,P,644,1,369620.11999999976,369620.11999999976,522792.76,PP,FC_Div,PP_FAC_DIV_Autres,FR44,1559507,PP_FAC_DIV_Autres,369620.11999999976,153172.64000000025,,0,522792.76,153172.64000000025,CMAV AG,Hors mandat CMAV AG,0,153172.64000000025,522792.76,,PP_FAC_DIV,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,991.41,2026-01-28T00:00:00,P,13420,1,4747876,4747876,13304722.200000001,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,8556846.200000001,M7EM,-0.00664893617021277,13216259.951329788,8468383.951329788,CMAV AG,Hors mandat CMAV AG,0,8468383.951329788,13216259.951329788,2026-01-29T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CMAV,CMA2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6668.39,2026-01-28T00:00:00,P,390,1,1005206,1005206,2600672.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1005206,1595466.1,M7EM,-0.00664893617021277,2583380.397207447,1578174.3972074469,CMAV AG,Hors mandat CMAV AG,0,1578174.3972074469,2583380.397207447,2026-01-29T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CMAV,CMA2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3449.45,2026-01-28T00:00:00,P,430,1,659705,659705,1483263.5,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,659705,823558.5,M7EM,-0.00664893617021277,1473401.3756648935,813696.3756648935,CMAV AG,Hors mandat CMAV AG,0,813696.3756648935,1473401.3756648935,2026-01-29T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CMAV,CMA2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2227.14,2026-01-28T00:00:00,P,550,1,550383.4,550383.4,1224927,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,550383.4,674543.6,MSDEEEMN,-8.08171511953809E-05,1224828.0048894377,674444.6048894377,CMAV AG,Hors mandat CMAV AG,0,674444.6048894377,1224828.0048894377,2026-01-29T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CMAV,CMA2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33799.47,2026-01-28T00:00:00,P,177,1,4942262.46,4942262.46,5982506.19,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,4942262.46,1040243.7300000004,HE00,-0.000586382776522517,5978998.151409745,1036735.6914097453,CMAV AG,Hors mandat CMAV AG,0,1036735.6914097453,5978998.151409745,2026-01-29T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CMAV,CMA2C,FR0007012182,LBPAM ISR Actions Euromonde MH,9773.81,2026-01-28T00:00:00,P,2219,1,7331216.74,7331216.74,21688084.39,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,7331216.74,14356867.65,,0,21688084.39,14356867.65,CMAV AG,Hors mandat CMAV AG,0,14356867.65,21688084.39,,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CMAV,CMA2C,FR0007045950,FEDERIS ISR EURO M,2456.77,2026-01-28T00:00:00,P,590,1,525483.5,525483.5,1449494.3,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,525483.5,924010.8,M7EM,-0.00664893617021277,1439856.7049202127,914373.2049202127,CMAV AG,Hors mandat CMAV AG,0,914373.2049202127,1439856.7049202127,2026-01-29T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CMAV,CMA2C,FR0011758044,LBPAM PRO ALTO M,1136.35,2026-01-28T00:00:00,P,13700,1,13507104,13507104,15567994.999999998,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,13507104,2060890.9999999981,,0,15567994.999999998,2060890.9999999981,CMAV AG,Hors mandat CMAV AG,0,2060890.9999999981,15567994.999999998,,PP_FAC_Taux,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,CMAV,CMA2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3523.83,2026-01-28T00:00:00,P,180,1,319125.60000000003,319125.60000000003,634289.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,319125.60000000003,315163.8,M7EM,-0.00664893617021277,630072.0502659575,310946.45026595745,CMAV AG,Hors mandat CMAV AG,0,310946.45026595745,630072.0502659575,2026-01-29T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-01-30T00:00:00,Groupe MH,EMUT,EMU2A,FR0013342326,Tocqueville US Equity SRI GP,247.2,2026-01-28T00:00:00,P,1724,1,387848.27999999997,387848.27999999997,426172.8,PP,FC_Act_US,,FR41,12234458,PP_FAC_Act_EUR_LC,387848.27999999997,38324.52000000002,,0,426172.8,38324.52000000002,EMUT AG,Hors mandat EMUT AG,0,38324.52000000002,426172.8,,PP_FAC_Act,EMUT HORS MDT COTE
