PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name]
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5487.46,2026-02-05T00:00:00,P,18,1,39697.200000000004,39697.200000000004,98774.28,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,39697.200000000004,59077.079999999994,MSDEPN,0.00386165211551382,99155.71190732036,59458.51190732036,CAPREVAL AG,batch,0,59458.51190732036,99155.71190732036,2026-02-06T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007057674,FEDERIS ISR ACTIONS US MM,4277.02,2026-02-05T00:00:00,P,71,1,220418.58000000002,220418.58000000002,303668.42,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,220418.58000000002,83249.83999999997,,0,303668.42,83249.83999999997,CAPREVAL AG,batch,0,83249.83999999997,303668.42,,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0000986531,SELECTION VALEURS MOYENNES,993.29,2026-02-05T00:00:00,P,1046,1,402464.80000000005,402464.8,1038981.34,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,402464.8,636516.54,M7EM,0.0091543503064717,1048492.5391482473,646027.7391482473,CAPREVAL AG,batch,0,646027.7391482473,1048492.5391482473,2026-02-06T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33846.2,2026-02-05T00:00:00,P,68,1,1990568.76,1990568.76,2301541.6,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1990568.76,310972.8400000001,HE00,-0.000229861830306419,2301012.563435298,310443.8034352979,CAPREVAL AG,batch,0,310443.8034352979,2301012.563435298,2026-02-06T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0011441583,LBPAM ISR Opti Euro Equity MH,2519.38,2026-02-05T00:00:00,P,206,1,281586.38,281586.38,518992.28,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,281586.38,237405.90000000002,M7EM,0.0091543503064717,523743.3171374745,242156.93713747448,CAPREVAL AG,batch,0,242156.93713747448,523743.3171374745,2026-02-06T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4131.4,2026-02-05T00:00:00,P,592,1,1027753.98,1027753.98,2445788.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,1027753.98,1418034.8199999998,M7EM,0.0091543503064717,2468178.407450845,1440424.427450845,CAPREVAL AG,batch,0,1440424.427450845,2468178.407450845,2026-02-06T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,97.26,2026-02-05T00:00:00,P,6352,1,545827.36,545827.36,617795.52,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,545827.36,71968.16000000003,HE00,-0.000229861830306419,617653.5123910177,71826.15239101776,CAPREVAL AG,batch,0,71826.15239101776,617653.5123910177,2026-02-06T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0144746509,CANDRIAM BONDS EURO HIGH YIELD-IC,1607.5,2026-02-05T00:00:00,P,458,1,573608.36,573608.36,736235,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,4932779,PP_FAC_Taux_Corp_HY,573608.36,162626.64,HE00,-0.000229861830306419,736065.7676753644,162457.4076753644,CAPREVAL AG,batch,0,162457.4076753644,736065.7676753644,2026-02-06T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9790.88,2026-02-05T00:00:00,P,305,1,1224422.17,1224422.17,2986218.4,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,1224422.17,1761796.23,,0,2986218.4,1761796.23,CAPREVAL AG,batch,0,1761796.23,2986218.4,,PP_FAC_Act,CAPREVAL HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CMAV,CMA2C,FR0011034560,EDR FINANCIAL BDS S,1501.01,2026-02-05T00:00:00,P,3582,1,3500473.6799999997,3500473.68,5376617.82,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3500473.68,1876144.1400000001,LECPTREU,0.000299060368004644,5378225.75330387,1877752.0733038695,CMAV AG,Hors mandat CMAV AG,0,1877752.0733038695,5378225.75330387,2026-02-05T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CMAV,CMA2C,FR0007475975,MH Lazard action euro LC,516.46,2026-02-05T00:00:00,P,2793.574,1,525483.4981946029,525483.4981946029,1442769.23,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,525483.4981946029,917285.7318053971,M7EM,0.0091543503064717,1455976.8449428184,930493.3467482155,CMAV AG,Hors mandat CMAV AG,0,930493.3467482155,1455976.8449428184,2026-02-06T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CMAV,CMA2C,FR0010135103,CARMIGNAC PATRIMOINE,793.68,2026-02-05T00:00:00,P,644,1,369620.11999999976,369620.11999999976,511129.92,PP,FC_Div,PP_FAC_DIV_Autres,FR44,1559507,PP_FAC_DIV_Autres,369620.11999999976,141509.80000000022,,0,511129.92,141509.80000000022,CMAV AG,Hors mandat CMAV AG,0,141509.80000000022,511129.92,,PP_FAC_DIV,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,993.29,2026-02-05T00:00:00,P,13420,1,4747876,4747876,13329951.799999999,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,8582075.799999999,M7EM,0.0091543503064717,13451978.848345581,8704102.848345581,CMAV AG,Hors mandat CMAV AG,0,8704102.848345581,13451978.848345581,2026-02-06T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CMAV,CMA2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6583.53,2026-02-05T00:00:00,P,390,1,1005206,1005206,2567576.7,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1005206,1562370.7000000002,M7EM,0.0091543503064717,2591081.196550535,1585875.196550535,CMAV AG,Hors mandat CMAV AG,0,1585875.196550535,2591081.196550535,2026-02-06T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CMAV,CMA2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3495.29,2026-02-05T00:00:00,P,430,1,659705.0000000001,659705,1502974.7,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,659705,843269.7,M7EM,0.0091543503064717,1516733.4569055643,857028.4569055643,CMAV AG,Hors mandat CMAV AG,0,857028.4569055643,1516733.4569055643,2026-02-06T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CMAV,CMA2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2190.63,2026-02-05T00:00:00,P,550,1,550383.4,550383.4,1204846.5,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,550383.4,654463.1,MSDEEEMN,-0.0030071907102066,1201223.296797975,650839.896797975,CMAV AG,Hors mandat CMAV AG,0,650839.896797975,1201223.296797975,2026-02-06T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CMAV,CMA2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33846.2,2026-02-05T00:00:00,P,177,1,4942262.46,4942262.46,5990777.4,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,4942262.46,1048514.9400000004,HE00,-0.000229861830306419,5989400.348941878,1047137.8889418785,CMAV AG,Hors mandat CMAV AG,0,1047137.8889418785,5989400.348941878,2026-02-06T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CMAV,CMA2C,FR0007012182,LBPAM ISR Actions Euromonde MH,9790.88,2026-02-05T00:00:00,P,2219,1,7331216.74,7331216.74,21725962.72,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,7331216.74,14394745.979999999,,0,21725962.72,14394745.979999999,CMAV AG,Hors mandat CMAV AG,0,14394745.979999999,21725962.72,,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CMAV,CMA2C,FR0011758044,LBPAM PRO ALTO M,1137.79,2026-02-05T00:00:00,P,13700,1,13507104,13507104,15587723,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,13507104,2080619,,0,15587723,2080619,CMAV AG,Hors mandat CMAV AG,0,2080619,15587723,,PP_FAC_Taux,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,CMAV,CMA2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3559.2,2026-02-05T00:00:00,P,180,1,319125.60000000003,319125.60000000003,640656,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,319125.60000000003,321530.39999999997,M7EM,0.0091543503064717,646520.789449943,327395.18944994296,CMAV AG,Hors mandat CMAV AG,0,327395.18944994296,646520.789449943,2026-02-06T00:00:00,PP_FAC_Act,CMAV HM ACT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,EMUT,EMU2A,FR0013342326,Tocqueville US Equity SRI GP,247.2,2026-02-05T00:00:00,P,1724,1,387848.27999999997,387848.27999999997,426172.8,PP,FC_Act_US,,FR41,12234458,PP_FAC_Act_EUR_LC,387848.27999999997,38324.52000000002,,0,426172.8,38324.52000000002,EMUT AG,Hors mandat EMUT AG,0,38324.52000000002,426172.8,,PP_FAC_Act,EMUT HORS MDT COTE
EXPORT_PRMP_ADP,2026-02-09T00:00:00,Groupe MH,EMUT,EMU2A,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12212.36,2026-02-05T00:00:00,P,10,1,107779.40000000001,107779.40000000001,122123.6,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,107779.40000000001,14344.199999999997,UCBIFX13,0.0059407579017045,122849.10674168462,15069.706741684611,EMUT AG,Hors mandat EMUT AG,0,15069.706741684611,122849.10674168462,2026-02-06T00:00:00,PP_FAC_Conv,EMUT HORS MDT COTE
