PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007074166,LBPAM ACTIONS VALUE EURO,3464.61,2026-01-13T00:00:00,P,360,1,482660.91,482660.91,1247259.6,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,482660.91,764598.6900000002,0,1247259.6,764598.6900000002,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,764598.6900000002,1247259.6,PP_FAC_Act,AUXIA ASS HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022793,LBPAM ACTIONS EX-EURO-M,5282.97,2026-01-13T00:00:00,P,46,1,128144.68,128144.68,243016.62,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,128144.68,114871.94,0.00587084148727994,244443.33205479453,116298.65205479454,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,116298.65205479454,244443.33205479453,PP_FAC_Act,AUXIA ASS HM ACT COTE,M7EUM,2026-01-14T00:00:00
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4141.67,2026-01-13T00:00:00,P,459,1,824285.82,824285.82,1901026.53,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,824285.82,1076740.71,0,1901026.53,1076740.71,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,1076740.71,1901026.5299999998,PP_FAC_Act,AUXIA ASS HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5395.83,2026-01-13T00:00:00,P,21,1,67940.23,67940.23,113312.43,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,67940.23,45372.2,0.0119924912600003,114671.32832642438,46731.098326424384,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,46731.098326424384,114671.32832642438,PP_FAC_Act,AUXIA ASS HM ACT COTE,MSDEPN,2026-01-14T00:00:00
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,995.55,2026-01-13T00:00:00,P,737,1,291444.63,291444.63,733720.35,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,442275.72,0,733720.35,442275.72,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,442275.72,733720.35,PP_FAC_Act,AUXIA ASS HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4496.23,2026-01-13T00:00:00,P,253,1,678111.42,678111.42,1137546.19,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,678111.42,459434.7699999999,0,1137546.19,459434.7699999999,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,459434.7699999999,1137546.19,PP_FAC_Act,AUXIA ASS HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007045950,FEDERIS ISR EURO M,2483.78,2026-01-13T00:00:00,P,810,1,684647.8,684647.8,2011861.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,684647.8,1327214,0,2011861.8,1327214,CAPREVAL AG,batch,0,1327214,2011861.8,PP_FAC_Act,CAPREVAL HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5395.83,2026-01-13T00:00:00,P,18,1,39697.200000000004,39697.200000000004,97124.94,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,39697.200000000004,57427.74,0.0119924912600003,98289.70999407805,58592.50999407804,CAPREVAL AG,batch,0,58592.50999407804,98289.70999407805,PP_FAC_Act,CAPREVAL HM ACT COTE,MSDEPN,2026-01-14T00:00:00
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007057674,FEDERIS ISR ACTIONS US MM,4496.23,2026-01-13T00:00:00,P,71,1,220418.58000000002,220418.58000000002,319232.33,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,220418.58000000002,98813.75,0,319232.33,98813.75,CAPREVAL AG,batch,0,98813.75,319232.33,PP_FAC_Act,CAPREVAL HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0000986531,SELECTION VALEURS MOYENNES,995.55,2026-01-13T00:00:00,P,1046,1,402464.80000000005,402464.8,1041345.3,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,402464.8,638880.5,0,1041345.3,638880.5,CAPREVAL AG,batch,0,638880.5,1041345.3,PP_FAC_Act,CAPREVAL HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0011441583,LBPAM ISR Opti Euro Equity MH,2552.87,2026-01-13T00:00:00,P,206,1,281586.38,281586.38,525891.22,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,281586.38,244304.83999999997,0,525891.22,244304.83999999997,CAPREVAL AG,batch,0,244304.83999999997,525891.22,PP_FAC_Act,CAPREVAL HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4141.67,2026-01-13T00:00:00,P,592,1,1027753.98,1027753.98,2451868.64,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,1027753.98,1424114.6600000001,0,2451868.64,1424114.6600000001,CAPREVAL AG,batch,0,1424114.6600000001,2451868.64,PP_FAC_Act,CAPREVAL HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9878.08,2026-01-13T00:00:00,P,305,1,1224422.17,1224422.17,3012814.4,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,1224422.17,1788392.23,-0.00429669356040775,2999869.259768816,1775447.0897688163,CAPREVAL AG,batch,0,1775447.0897688163,2999869.259768816,PP_FAC_Act,CAPREVAL HM ACT COTE,ActionMixte,2026-01-14T00:00:00
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,995.55,2026-01-13T00:00:00,P,13420,1,4747876,4747876,13360281,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,8612405,0,13360281,8612405,CMAV AG,Hors mandat CMAV AG,0,8612405,13360281,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CMAV,CMA2C,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4141.67,2026-01-13T00:00:00,P,310,1,554867.4,554867.4,1283917.7,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,554867.4,729050.2999999999,0,1283917.7,729050.2999999999,CMAV AG,Hors mandat CMAV AG,0,729050.2999999999,1283917.7,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CMAV,CMA2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6822.82,2026-01-13T00:00:00,P,390,1,1005206,1005206,2660899.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1005206,1655693.7999999998,0,2660899.8,1655693.7999999998,CMAV AG,Hors mandat CMAV AG,0,1655693.7999999998,2660899.8,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CMAV,CMA2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3464.61,2026-01-13T00:00:00,P,430,1,659705,659705,1489782.3,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,659705,830077.3,0,1489782.3,830077.3,CMAV AG,Hors mandat CMAV AG,0,830077.3,1489782.3,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CMAV,CMA2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2164.93,2026-01-13T00:00:00,P,550,1,550383.4,550383.4,1190711.5,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,550383.4,640328.1,0.00410858015436907,1195603.633638479,645220.233638479,CMAV AG,Hors mandat CMAV AG,0,645220.233638479,1195603.633638479,PP_FAC_Act,CMAV HM ACT COTE,MSDEEEMN,2026-01-14T00:00:00
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CMAV,CMA2C,FR0007012182,LBPAM ISR Actions Euromonde MH,9878.08,2026-01-13T00:00:00,P,2219,1,7331216.74,7331216.74,21919459.520000003,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,7331216.74,14588242.780000003,-0.00429669356040775,21825278.319432802,14494061.579432802,CMAV AG,Hors mandat CMAV AG,0,14494061.579432802,21825278.319432802,PP_FAC_Act,CMAV HM ACT COTE,ActionMixte,2026-01-14T00:00:00
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CMAV,CMA2C,FR0007045950,FEDERIS ISR EURO M,2483.78,2026-01-13T00:00:00,P,590,1,525483.5,525483.5,1465430.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,525483.5,939946.7,0,1465430.2,939946.7,CMAV AG,Hors mandat CMAV AG,0,939946.7,1465430.2,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,CMAV,CMA2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3521.43,2026-01-13T00:00:00,P,180,1,319125.60000000003,319125.60000000003,633857.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,319125.60000000003,314731.8,0,633857.4,314731.8,CMAV AG,Hors mandat CMAV AG,0,314731.8,633857.4,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,EMUT,EMU2A,FR0013342326,Tocqueville US Equity SRI GP,247.2,2026-01-13T00:00:00,P,1724,1,387848.27999999997,387848.27999999997,426172.8,PP,FC_Act_US,,FR41,12234458,PP_FAC_Act_EUR_LC,387848.27999999997,38324.52000000002,0,426172.8,38324.52000000002,EMUT AG,Hors mandat EMUT AG,0,38324.52000000002,426172.8,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,EMUT,EMU2A,FR0013230042,Tocqueville Value Euro ISR GP,179.02,2026-01-13T00:00:00,P,1064,1,168303.52000000002,168303.52000000002,190477.28,PP,FC_Act_EUR,,FR41,12238661,PP_FAC_Act_EUR_LC,168303.52000000002,22173.75999999998,0,190477.28,22173.75999999998,EMUT AG,Hors mandat EMUT AG,0,22173.75999999998,190477.28,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,EMUT,EMU2A,FR0007022793,LBPAM ACTIONS EX-EURO-M,5148.84,2026-01-13T00:00:00,P,19,1,86212.5,86212.5,97827.96,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,86212.5,11615.460000000006,0.00587084148727994,98402.29244618397,12189.792446183972,EMUT AG,Hors mandat EMUT AG,0,12189.792446183972,98402.29244618397,PP_FAC_Act,EMUT HORS MDT COTE,M7EUM,2026-01-14T00:00:00
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,EMUT,EMU2A,FR0010702084,INSERTION EMP DYN RC,249.36,2026-01-13T00:00:00,P,361.7122,1,70081.9999062084,70081.9999062084,90196.55,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,3030930,PP_FAC_Act_EUR_LC,70081.9999062084,20114.550093791608,0,90196.55,20114.550093791608,EMUT AG,Hors mandat EMUT AG,0,20114.550093791608,90196.55,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,EMUT,EMU2A,FR0007045950,FEDERIS ISR EURO M,2390.61,2026-01-13T00:00:00,P,353,1,688148.44,688148.44,843885.33,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,688148.44,155736.89,0,843885.33,155736.89,EMUT AG,Hors mandat EMUT AG,0,155736.89,843885.33,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,EMUT,EMU2A,FR0000986531,SELECTION VALEURS MOYENNES,952.76,2026-01-13T00:00:00,P,119,1,102688.67,102688.67,113378.44,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,102688.67,10689.770000000004,0,113378.44,10689.770000000004,EMUT AG,Hors mandat EMUT AG,0,10689.770000000004,113378.44,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,INPR,INP2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4496.23,2026-01-13T00:00:00,P,6115,1,7530823.43,7530823.43,27494446.45,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,7530823.43,19963623.02,0,27494446.45,19963623.02,INPR AG,Hors mandat INPR AG,0,19963623.02,27494446.45,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,INPR,INP2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3464.61,2026-01-13T00:00:00,P,4166,1,4766835.38,4766835.38,14433565.260000002,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,4766835.38,9666729.880000003,0,14433565.260000002,9666729.880000003,INPR AG,Hors mandat INPR AG,0,9666729.880000003,14433565.260000002,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,INPR,INP2C,FR0014010YJ4,LBPAM ISR Actions Focus Euro I2,10529.37,2026-01-13T00:00:00,P,191.82795,1,477592.1998118414,477592.1998118414,2019827.46,PP,FC_Act_EUR,,FR41,12771012,PP_FAC_Act_EUR_LC,477592.1998118414,1542235.2601881586,0,2019827.46,1542235.2601881586,INPR AG,Hors mandat INPR AG,0,1542235.2601881586,2019827.46,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,INPR,INP2C,FR0007022793,LBPAM ACTIONS EX-EURO-M,5282.97,2026-01-13T00:00:00,P,300,1,543597,543597,1584891,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,543597,1041294,0.00587084148727994,1594195.6438356165,1050598.6438356165,INPR AG,Hors mandat INPR AG,0,1050598.6438356165,1594195.6438356165,PP_FAC_Act,INPR HM ACT COTE,M7EUM,2026-01-14T00:00:00
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,INPR,INP2C,FR0007021936,FEDERIS ISR FRANCE MH,481.55,2026-01-13T00:00:00,P,11000,1,1414820,1414820,5297050,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,1414820,3882230,0,5297050,3882230,INPR AG,Hors mandat INPR AG,0,3882230,5297050,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,INPR,INP2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3521.43,2026-01-13T00:00:00,P,3900,1,5566093.5,5566093.5,13733576.999999998,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,5566093.5,8167483.499999998,0,13733576.999999998,8167483.499999998,INPR AG,Hors mandat INPR AG,0,8167483.499999998,13733576.999999998,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,INPR,INP2C,FR0007045950,FEDERIS ISR EURO M,2483.78,2026-01-13T00:00:00,P,15000,1,12776999.620000001,12776999.620000001,37256700,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,12776999.620000001,24479700.38,0,37256700,24479700.38,INPR AG,Hors mandat INPR AG,0,24479700.38,37256700,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,INPR,INP2C,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5395.83,2026-01-13T00:00:00,P,1375,1,2073007.1999999997,2073007.1999999997,7419266.25,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,2073007.1999999997,5346259.050000001,0.0119924912600003,7508241.73565874,5435234.5356587395,INPR AG,Hors mandat INPR AG,0,5435234.5356587395,7508241.735658739,PP_FAC_Act,INPR HM ACT COTE,MSDEPN,2026-01-14T00:00:00
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,INPR,INP2C,FR0000986531,SELECTION VALEURS MOYENNES,995.55,2026-01-13T00:00:00,P,9833,1,4420615.980000001,4420615.98,9789243.15,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4420615.98,5368627.17,0,9789243.15,5368627.17,INPR AG,Hors mandat INPR AG,0,5368627.17,9789243.15,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,INPR,INP2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6822.82,2026-01-13T00:00:00,P,940,1,3404388,3404388,6413450.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,3404388,3009062.8,0,6413450.8,3009062.8,INPR AG,Hors mandat INPR AG,0,3009062.8,6413450.8,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,INPR,INP2C,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4141.67,2026-01-13T00:00:00,P,8401,1,13176640.459999999,13176640.459999999,34794169.67,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,13176640.459999999,21617529.21,0,34794169.67,21617529.21,INPR AG,Hors mandat INPR AG,0,21617529.21,34794169.67,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-15T00:00:00,Groupe MH,MHP,MHP1R,FR0011441583,LBPAM ISR Opti Euro Equity MH,2552.87,2026-01-13T00:00:00,P,1546,1,1578280.6199999999,1578280.6199999999,3946737.02,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,1578280.6199999999,2368456.4000000004,0,3946737.02,2368456.4000000004,MHP PERE,Mandats LBPAM MHP PERE,0,2368456.4000000004,3946737.0200000005,PP_FAC_Act,MHP PERE HM ACT COTE,,
