mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__min_child_samples,param_clf__n_estimators,param_clf__num_leaves,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
29.67150745391846,0.7168525936534066,0.09970812797546387,0.0069628907576187666,0.8,0.05,-1,20,500,127,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 20, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__subsample': 1.0}",0.9831126240549475,0.9711176012963179,0.9790723763103941,0.9877491044039728,0.9828225147330838,0.9807748441597433,0.0055580430381715245,13
4.71290225982666,0.16963899879469255,0.06302366256713868,0.004646939058095068,0.8,0.05,-1,50,300,31,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__subsample': 0.8}",0.9798138047528786,0.966959154814557,0.9780644634422051,0.9874638007593797,0.9788413558738761,0.9782285159285793,0.006560558093600503,215
4.521965169906617,0.05882168225797986,0.06427092552185058,0.0036885775447790085,0.8,0.05,-1,50,300,31,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__subsample': 1.0}",0.9798138047528786,0.966959154814557,0.9780644634422051,0.9874638007593797,0.9788413558738761,0.9782285159285793,0.006560558093600503,215
8.500562524795532,0.08261934569493935,0.0720982551574707,0.004476430455725491,0.8,0.05,-1,50,300,63,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__subsample': 0.8}",0.9803252829247956,0.9688890178329659,0.9784502211390919,0.9880193920672715,0.9811212199423581,0.9793610267812966,0.006156101000335999,115
9.048705577850342,0.25530399661937886,0.06924943923950196,0.0014072831513086892,0.8,0.05,-1,50,300,63,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__subsample': 1.0}",0.9803252829247956,0.9688890178329659,0.9784502211390919,0.9880193920672715,0.9811212199423581,0.9793610267812966,0.006156101000335999,115
14.438411378860474,0.24166098689832002,0.07932105064392089,0.0032637506957534654,0.8,0.05,-1,50,300,127,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__subsample': 0.8}",0.9817909472661707,0.9694198376164257,0.9787693577295528,0.9869940150588841,0.981476104443584,0.9796900524229235,0.005784057434714906,83
16.26268458366394,2.501353824467519,0.07538690567016601,0.002943706311625589,0.8,0.05,-1,50,300,127,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__subsample': 1.0}",0.9817909472661707,0.9694198376164257,0.9787693577295528,0.9869940150588841,0.981476104443584,0.9796900524229235,0.005784057434714906,83
11.233848714828492,0.07094645323628798,0.07119607925415039,0.0006199354007143938,0.8,0.05,-1,50,500,31,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__subsample': 0.8}",0.9805874692146017,0.9681540365943291,0.9791304011450234,0.9881137782354076,0.9795145610186261,0.9791000492415975,0.006378834731758481,131
8.653405284881591,1.3146391504524961,0.0718543529510498,0.001839743107398893,0.8,0.05,-1,50,500,31,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__subsample': 1.0}",0.9805874692146017,0.9681540365943291,0.9791304011450234,0.9881137782354076,0.9795145610186261,0.9791000492415975,0.006378834731758481,131
14.614801836013793,0.0854902233605951,0.08591437339782715,0.004247850590485956,0.8,0.05,-1,50,500,63,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__subsample': 0.8}",0.9810172828044477,0.9702063964858442,0.9792400036104341,0.9882103095437287,0.980652342237708,0.9798652669364326,0.005749279899530242,63
14.765364503860473,1.3261512547441074,0.08469734191894532,0.0024131478488490427,0.8,0.05,-1,50,500,63,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__subsample': 1.0}",0.9810172828044477,0.9702063964858442,0.9792400036104341,0.9882103095437287,0.980652342237708,0.9798652669364326,0.005749279899530242,63
24.241875743865968,0.45753010304964786,0.10295963287353516,0.011549006346131697,0.8,0.05,-1,50,500,127,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__subsample': 0.8}",0.9821305000021491,0.9691125208996857,0.9781891093832605,0.9870776755260955,0.9807555813653375,0.9794530774353056,0.005924935929412405,107
28.057363939285278,2.6747302861828097,0.10127711296081543,0.003940537242756723,0.8,0.05,-1,50,500,127,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__subsample': 1.0}",0.9821305000021491,0.9691125208996857,0.9781891093832605,0.9870776755260955,0.9807555813653375,0.9794530774353056,0.005924935929412405,107
4.0404363632202145,0.46927546396240094,0.059995508193969725,0.0030344714238913014,0.8,0.05,6,20,300,31,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__subsample': 0.8}",0.9784889043621782,0.9683678688552775,0.9749784018671103,0.98498294613553,0.9792328042328042,0.97721018509058,0.005464601324773753,259
3.9033389568328856,0.19016820311004773,0.0603940486907959,0.004970520055392698,0.8,0.05,6,20,300,31,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__subsample': 1.0}",0.9784889043621782,0.9683678688552775,0.9749784018671103,0.98498294613553,0.9792328042328042,0.97721018509058,0.005464601324773753,259
4.201561737060547,0.14917444691530352,0.063861083984375,0.0026905003353507487,0.8,0.05,6,20,300,63,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__subsample': 0.8}",0.9787521651859588,0.9672557261915508,0.9745174267920003,0.9849529141729413,0.9792898008345162,0.9769536066353934,0.005876485252402457,265
5.176703214645386,0.5852170971518037,0.06586461067199707,0.007105044264313152,0.8,0.05,6,20,300,63,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__subsample': 1.0}",0.9787521651859588,0.9672557261915508,0.9745174267920003,0.9849529141729413,0.9792898008345162,0.9769536066353934,0.005876485252402457,265
4.566372728347778,0.4554636718811943,0.06281905174255371,0.004651118193285579,0.8,0.05,6,20,300,127,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__subsample': 0.8}",0.9787521651859588,0.9672557261915508,0.9745174267920003,0.9849529141729413,0.9792898008345162,0.9769536066353934,0.005876485252402457,265
4.47270359992981,0.10594845607159556,0.060509109497070314,0.0016683301024409992,0.8,0.05,6,20,300,127,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__subsample': 1.0}",0.9787521651859588,0.9672557261915508,0.9745174267920003,0.9849529141729413,0.9792898008345162,0.9769536066353934,0.005876485252402457,265
6.805286884307861,0.5289004733477277,0.06685070991516114,0.0015445191782638022,0.8,0.05,6,20,500,31,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__subsample': 0.8}",0.9795118607060118,0.9698163406530588,0.9778269914338151,0.9868374198253854,0.9805469522949197,0.9789079129826381,0.005472720718392851,157
6.439725494384765,0.10904403405337583,0.06634988784790039,0.002262140820901642,0.8,0.05,6,20,500,31,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__subsample': 1.0}",0.9795118607060118,0.9698163406530588,0.9778269914338151,0.9868374198253854,0.9805469522949197,0.9789079129826381,0.005472720718392851,157
7.024706411361694,0.5583103009002534,0.0729738712310791,0.006458019610982706,0.8,0.05,6,20,500,63,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__subsample': 0.8}",0.9804778667491908,0.9676919869852446,0.9768878487400015,0.9865467533303302,0.981598700907644,0.9786406313424821,0.006286134495722514,191
6.99182014465332,0.1855218229687964,0.06852974891662597,0.0033486559210326216,0.8,0.05,6,20,500,63,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__subsample': 1.0}",0.9804778667491908,0.9676919869852446,0.9768878487400015,0.9865467533303302,0.981598700907644,0.9786406313424821,0.006286134495722514,191
7.276548385620117,0.4177814230233915,0.0682253360748291,0.00046762721156741954,0.8,0.05,6,20,500,127,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__subsample': 0.8}",0.9804778667491908,0.9676919869852446,0.9768878487400015,0.9865467533303302,0.981598700907644,0.9786406313424821,0.006286134495722514,191
7.421295690536499,0.511063616438549,0.06822004318237304,0.0020329207813488026,0.8,0.05,6,20,500,127,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 20, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__subsample': 1.0}",0.9804778667491908,0.9676919869852446,0.9768878487400015,0.9865467533303302,0.981598700907644,0.9786406313424821,0.006286134495722514,191
3.6762348651885985,0.11812573142655379,0.06310315132141113,0.0021402521913012327,0.8,0.05,6,50,300,31,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__subsample': 0.8}",0.9761990724622731,0.9653527265225073,0.9732097189448936,0.9846332882853894,0.977955220028391,0.9754700052486909,0.006295106202634377,277
